wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,9.59323e-25,6.16222e-19,9.59321e-25,2.67202e-30
0.2001052632,9.84498e-25,6.15281e-19,9.84495e-25,2.65538e-30
0.2002105817,1.20986e-24,6.14341e-19,1.20986e-24,3.08906e-30
0.2003159557,1.03208e-24,6.13404e-19,1.03208e-24,1.2404e-30
0.2004213852,9.79883e-25,6.12468e-19,9.79883e-25,1.67654e-32
0.2005268701,1.23188e-24,6.11534e-19,1.23188e-24,1.56069e-32
0.2006324106,8.91797e-25,6.10602e-19,8.91797e-25,2.43274e-32
0.2007380066,8.88482e-25,6.09671e-19,8.88482e-25,2.31727e-32
0.2008436581,1.1343e-24,6.08742e-19,1.1343e-24,3.23173e-32
0.2009493653,9.94204e-25,6.07815e-19,9.94204e-25,3.46936e-32
0.2010551282,1.14991e-24,6.06889e-19,1.14991e-24,7.30272e-32
0.2011609466,9.97846e-25,6.05965e-19,9.97845e-25,1.386e-31
0.2012668208,1.3287e-24,6.05043e-19,1.3287e-24,2.57031e-31
0.2013727507,1.06365e-24,6.04123e-19,1.06365e-24,3.2735e-31
0.2014787364,1.16034e-24,6.03204e-19,1.16034e-24,5.19241e-31
0.2015847778,1.19846e-24,6.02287e-19,1.19846e-24,9.1044e-31
0.2016908751,1.1614e-24,6.01371e-19,1.1614e-24,1.03393e-30
0.2017970282,1.13727e-24,6.00458e-19,1.13727e-24,4.62706e-31
0.2019032371,1.25018e-24,5.99546e-19,1.25018e-24,2.34632e-31
0.202009502,1.21062e-24,5.98635e-19,1.21062e-24,2.12169e-31
0.2021158228,1.05237e-24,5.97726e-19,1.05237e-24,3.89023e-32
0.2022221995,9.64931e-25,5.96819e-19,9.64931e-25,2.86985e-32
0.2023286323,1.00283e-24,5.95914e-19,1.00283e-24,1.49063e-31
0.202435121,1.1083e-24,5.9501e-19,1.1083e-24,3.61046e-31
0.2025416658,1.00053e-24,5.94108e-19,1.00053e-24,5.76773e-31
0.2026482667,4.17926e-25,5.93207e-19,4.17925e-25,5.28982e-31
0.2027549237,1.10989e-24,5.92308e-19,1.10988e-24,1.12751e-30
0.2028616368,1.07116e-24,5.91411e-19,1.07116e-24,1.7729e-30
0.2029684061,1.12062e-24,5.90515e-19,1.12062e-24,2.66138e-30
0.2030752316,1.30422e-24,5.89621e-19,1.30421e-24,4.50888e-30
0.2031821133,1.36923e-24,5.88729e-19,1.36922e-24,6.05107e-30
0.2032890512,1.44309e-24,5.87838e-19,1.44308e-24,7.71619e-30
0.2033960455,1.02429e-24,5.86949e-19,1.02429e-24,3.35196e-30
0.203503096,1.31374e-24,5.86061e-19,1.31374e-24,3.23882e-31
0.2036102029,1.41122e-24,5.85176e-19,1.41122e-24,3.55992e-32
0.2037173662,1.38947e-24,5.84291e-19,1.38947e-24,1.49888e-31
0.2038245858,1.4127e-24,5.83408e-19,1.4127e-24,3.15849e-31
0.2039318619,1.14752e-24,5.82527e-19,1.14752e-24,5.72154e-31
0.2040391945,1.31266e-24,5.81648e-19,1.31266e-24,8.19983e-31
0.2041465835,1.32984e-24,5.8077e-19,1.32984e-24,1.26223e-30
0.2042540291,1.53173e-24,5.79893e-19,1.53173e-24,1.60777e-30
0.2043615312,1.40687e-24,5.79019e-19,1.40687e-24,1.27902e-30
0.2044690899,1.46473e-24,5.78146e-19,1.46473e-24,9.67903e-31
0.2045767052,1.50344e-24,5.77274e-19,1.50344e-24,8.46134e-31
0.2046843772,1.61198e-24,5.76404e-19,1.61198e-24,9.64159e-31
0.2047921058,1.51027e-24,5.75535e-19,1.51027e-24,1.0288e-30
0.2048998911,1.43789e-24,5.74668e-19,1.43789e-24,5.14264e-31
0.2050077332,1.42697e-24,5.73803e-19,1.42697e-24,9.42944e-32
0.205115632,1.49434e-24,5.72939e-19,1.49434e-24,6.35814e-32
0.2052235876,1.53752e-24,5.72077e-19,1.53752e-24,3.70475e-32
0.2053316,1.51468e-24,5.71216e-19,1.51468e-24,5.60494e-32
0.2054396693,1.60284e-24,5.70357e-19,1.60284e-24,2.65797e-31
0.2055477954,1.61645e-24,5.695e-19,1.61644e-24,7.12207e-31
0.2056559784,1.49222e-24,5.68644e-19,1.49222e-24,1.22017e-30
0.2057642184,1.69087e-24,5.67789e-19,1.69087e-24,2.31401e-30
0.2058725154,1.53425e-24,5.66936e-19,1.53425e-24,2.73475e-30
0.2059808694,1.70291e-24,5.66085e-19,1.70291e-24,3.53703e-30
0.2060892803,1.48481e-24,5.65235e-19,1.4848e-24,4.89282e-30
0.2061977484,1.55475e-24,5.64386e-19,1.55474e-24,7.01429e-30
0.2063062735,1.59831e-24,5.63539e-19,1.5983e-24,8.76312e-30
0.2064148558,1.68947e-24,5.62694e-19,1.68946e-24,1.11137e-29
0.2065234952,1.62156e-24,5.6185e-19,1.62155e-24,7.53676e-30
0.2066321917,1.44303e-24,5.61008e-19,1.44303e-24,6.1371e-31
0.2067409455,1.70701e-24,5.60167e-19,1.70701e-24,1.57974e-31
0.2068497565,1.65589e-24,5.59328e-19,1.65589e-24,1.37113e-31
0.2069586248,1.58891e-24,5.5849e-19,1.58891e-24,4.40712e-31
0.2070675504,1.76772e-24,5.57653e-19,1.76771e-24,8.97481e-31
0.2071765333,1.92218e-24,5.56819e-19,1.92218e-24,1.74732e-30
0.2072855736,1.77459e-24,5.55985e-19,1.77459e-24,2.72753e-30
0.2073946713,1.86183e-24,5.55153e-19,1.86183e-24,4.23088e-30
0.2075038264,1.8249e-24,5.54323e-19,1.8249e-24,6.41305e-30
0.2076130389,1.99066e-24,5.53494e-19,1.99065e-24,9.51989e-30
0.2077223089,1.99667e-24,5.52667e-19,1.99666e-24,1.28859e-29
0.2078316365,1.88226e-24,5.51841e-19,1.88225e-24,1.40253e-29
0.2079410216,2.22381e-24,5.51016e-19,2.22379e-24,1.64279e-29
0.2080504642,2.07447e-24,5.50193e-19,2.07445e-24,1.79291e-29
0.2081599644,2.05799e-24,5.49372e-19,2.05798e-24,9.36098e-30
0.2082695223,2.17134e-24,5.48552e-19,2.17134e-24,4.53714e-31
0.2083791379,2.22781e-24,5.47733e-19,2.22781e-24,7.30552e-32
0.2084888111,1.70968e-24,5.46916e-19,1.70968e-24,2.34598e-31
0.208598542,2.19828e-24,5.461e-19,2.19828e-24,3.29729e-31
0.2087083307,2.61475e-24,5.45286e-19,2.61474e-24,4.85339e-31
0.2088181772,2.1568e-24,5.44473e-19,2.1568e-24,8.17985e-31
0.2089280815,2.46032e-24,5.43662e-19,2.46032e-24,1.83523e-30
0.2090380437,2.80998e-24,5.42852e-19,2.80997e-24,3.56047e-30
0.2091480637,2.49449e-24,5.42043e-19,2.49448e-24,5.19292e-30
0.2092581416,2.60457e-24,5.41236e-19,2.60456e-24,7.87957e-30
0.2093682775,3.08871e-24,5.40431e-19,3.08869e-24,1.18976e-29
0.2094784713,2.41655e-24,5.39626e-19,2.41654e-24,1.52416e-29
0.2095887232,3.08095e-24,5.38824e-19,3.08093e-24,2.62667e-29
0.209699033,3.25751e-24,5.38022e-19,3.25747e-24,3.41643e-29
0.2098094009,4.54233e-24,5.37222e-19,4.5423e-24,3.23671e-29
