wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,2.25713e-26,1.60346e-19,2.25708e-26,5.36842e-31
0.2001052632,2.3192e-26,1.60101e-19,2.31915e-26,5.20355e-31
0.2002105817,2.85358e-26,1.59857e-19,2.85352e-26,5.97376e-31
0.2003159557,2.43722e-26,1.59613e-19,2.43719e-26,3.46094e-31
0.2004213852,2.31677e-26,1.5937e-19,2.31676e-26,8.4517e-32
0.2005268701,2.91613e-26,1.59127e-19,2.91613e-26,7.64859e-32
0.2006324106,2.11365e-26,1.58884e-19,2.11365e-26,7.22627e-32
0.2007380066,2.10837e-26,1.58642e-19,2.10836e-26,6.66976e-32
0.2008436581,2.69497e-26,1.584e-19,2.69497e-26,8.07426e-32
0.2009493653,2.365e-26,1.58159e-19,2.365e-26,7.76189e-32
0.2010551282,2.73872e-26,1.57918e-19,2.73871e-26,1.04338e-31
0.2011609466,2.37945e-26,1.57677e-19,2.37944e-26,1.27792e-31
0.2012668208,3.17225e-26,1.57438e-19,3.17224e-26,1.82748e-31
0.2013727507,2.54256e-26,1.57198e-19,2.54254e-26,1.87647e-31
0.2014787364,2.77705e-26,1.56959e-19,2.77703e-26,2.35404e-31
0.2015847778,2.87178e-26,1.5672e-19,2.87175e-26,3.08244e-31
0.2016908751,2.78635e-26,1.56482e-19,2.78632e-26,3.30228e-31
0.2017970282,2.73176e-26,1.56244e-19,2.73173e-26,2.43534e-31
0.2019032371,3.00663e-26,1.56007e-19,3.00661e-26,2.0588e-31
0.202009502,2.91501e-26,1.5577e-19,2.91499e-26,1.96891e-31
0.2021158228,2.53703e-26,1.55534e-19,2.53702e-26,1.07015e-31
0.2022221995,2.32905e-26,1.55298e-19,2.32904e-26,8.95479e-32
0.2023286323,2.42347e-26,1.55062e-19,2.42345e-26,1.61203e-31
0.202435121,2.68159e-26,1.54827e-19,2.68156e-26,2.36727e-31
0.2025416658,2.42376e-26,1.54592e-19,2.42373e-26,2.63863e-31
0.2026482667,1.01365e-26,1.54358e-19,1.01363e-26,2.00493e-31
0.2027549237,2.69519e-26,1.54124e-19,2.69515e-26,3.71976e-31
0.2028616368,2.60431e-26,1.5389e-19,2.60426e-26,4.69276e-31
0.2029684061,2.72785e-26,1.53657e-19,2.72779e-26,5.87673e-31
0.2030752316,3.17861e-26,1.53425e-19,3.17852e-26,8.25903e-31
0.2031821133,3.34108e-26,1.53192e-19,3.34098e-26,9.97777e-31
0.2032890512,3.52556e-26,1.52961e-19,3.52544e-26,1.15556e-30
0.2033960455,2.50541e-26,1.52729e-19,2.50534e-26,6.4509e-31
0.203503096,3.21721e-26,1.52498e-19,3.21719e-26,1.90852e-31
0.2036102029,3.46009e-26,1.52268e-19,3.46008e-26,1.25311e-31
