wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,9.08718e-21,4.13395e-18,9.08714e-21,3.70822e-26
0.2001052632,9.12742e-21,4.12764e-18,9.1274e-21,1.81029e-26
0.2002105817,9.17265e-21,4.12134e-18,9.17263e-21,1.6339e-26
0.2003159557,9.21807e-21,4.11505e-18,9.21806e-21,1.00293e-26
0.2004213852,9.26368e-21,4.10878e-18,9.26368e-21,2.84874e-27
0.2005268701,9.3095e-21,4.10251e-18,9.3095e-21,1.489e-27
0.2006324106,9.35551e-21,4.09626e-18,9.35551e-21,9.90253e-28
0.2007380066,9.40173e-21,4.09002e-18,9.40173e-21,5.6774e-28
0.2008436581,9.44814e-21,4.08378e-18,9.44814e-21,4.17226e-28
0.2009493653,9.49475e-21,4.07757e-18,9.49475e-21,3.58528e-28
0.2010551282,9.54156e-21,4.07136e-18,9.54156e-21,4.26327e-28
0.2011609466,9.58857e-21,4.06516e-18,9.58857e-21,6.30293e-28
0.2012668208,9.63578e-21,4.05898e-18,9.63578e-21,9.15541e-28
0.2013727507,9.6832e-21,4.0528e-18,9.6832e-21,1.41797e-27
0.2014787364,9.73082e-21,4.04664e-18,9.73082e-21,2.24792e-27
0.2015847778,9.77864e-21,4.04049e-18,9.77864e-21,3.54054e-27
0.2016908751,9.82667e-21,4.03435e-18,9.82666e-21,4.93509e-27
0.2017970282,9.8749e-21,4.02822e-18,9.87489e-21,5.20679e-27
0.2019032371,9.92333e-21,4.0221e-18,9.92333e-21,5.6571e-27
0.202009502,9.97198e-21,4.016e-18,9.97197e-21,6.54393e-27
0.2021158228,1.00208e-20,4.0099e-18,1.00208e-20,5.40482e-27
0.2022221995,1.00699e-20,4.00382e-18,1.00699e-20,5.60704e-27
0.2023286323,1.01192e-20,3.99774e-18,1.01191e-20,9.37725e-27
0.202435121,1.01686e-20,3.99168e-18,1.01686e-20,1.28358e-26
0.2025416658,1.02183e-20,3.98563e-18,1.02183e-20,1.67108e-26
0.2026482667,1.02682e-20,3.97959e-18,1.02682e-20,1.96774e-26
0.2027549237,1.03183e-20,3.97356e-18,1.03183e-20,2.26015e-26
0.2028616368,1.03687e-20,3.96754e-18,1.03686e-20,2.71003e-26
0.2029684061,1.04192e-20,3.96154e-18,1.04192e-20,3.22003e-26
0.2030752316,1.04699e-20,3.95554e-18,1.04699e-20,3.83225e-26
0.2031821133,1.05209e-20,3.94956e-18,1.05209e-20,4.19934e-26
0.2032890512,1.05721e-20,3.94358e-18,1.0572e-20,4.46794e-26
0.2033960455,1.06235e-20,3.93762e-18,1.06234e-20,3.48068e-26
0.203503096,1.06751e-20,3.93167e-18,1.0675e-20,1.18748e-26
0.2036102029,1.07269e-20,3.92572e-18,1.07269e-20,7.92602e-27
0.2037173662,1.07789e-20,3.91979e-18,1.07789e-20,1.16348e-26
0.2038245858,1.08312e-20,3.91387e-18,1.08312e-20,1.3826e-26
0.2039318619,1.08837e-20,3.90796e-18,1.08837e-20,1.64777e-26
0.2040391945,1.09364e-20,3.90206e-18,1.09364e-20,1.58165e-26
0.2041465835,1.09893e-20,3.89618e-18,1.09893e-20,1.44001e-26
0.2042540291,1.10424e-20,3.8903e-18,1.10424e-20,1.01672e-26
0.2043615312,1.10958e-20,3.88443e-18,1.10958e-20,5.42164e-27
0.2044690899,1.11494e-20,3.87857e-18,1.11494e-20,2.6541e-27
0.2045767052,1.12032e-20,3.87273e-18,1.12032e-20,2.12342e-27
0.2046843772,1.12573e-20,3.86689e-18,1.12573e-20,2.05482e-27
0.2047921058,1.13115e-20,3.86107e-18,1.13115e-20,1.86432e-27
0.2048998911,1.1366e-20,3.85525e-18,1.1366e-20,1.67226e-27
0.2050077332,1.14207e-20,3.84945e-18,1.14207e-20,1.57841e-27
0.205115632,1.14757e-20,3.84366e-18,1.14757e-20,1.8555e-27
