wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,1.3673e-21,1.28883e-19,1.36729e-21,8.16485e-27
0.2001052632,1.37177e-21,1.28686e-19,1.37176e-21,7.96623e-27
0.2002105817,1.37697e-21,1.2849e-19,1.37696e-21,7.96328e-27
0.2003159557,1.38218e-21,1.28294e-19,1.38218e-21,5.25218e-27
0.2004213852,1.38741e-21,1.28098e-19,1.38741e-21,1.65844e-27
0.2005268701,1.39266e-21,1.27903e-19,1.39266e-21,1.4095e-27
0.2006324106,1.39792e-21,1.27708e-19,1.39792e-21,1.65964e-27
0.2007380066,1.4032e-21,1.27514e-19,1.4032e-21,1.64972e-27
0.2008436581,1.40849e-21,1.27319e-19,1.40849e-21,1.72057e-27
0.2009493653,1.4138e-21,1.27126e-19,1.4138e-21,1.78342e-27
0.2010551282,1.41913e-21,1.26932e-19,1.41913e-21,2.11698e-27
0.2011609466,1.42447e-21,1.26739e-19,1.42447e-21,2.58589e-27
0.2012668208,1.42983e-21,1.26546e-19,1.42982e-21,2.96826e-27
0.2013727507,1.4352e-21,1.26354e-19,1.4352e-21,3.36756e-27
0.2014787364,1.44059e-21,1.26162e-19,1.44058e-21,3.88323e-27
0.2015847778,1.44599e-21,1.2597e-19,1.44599e-21,4.74025e-27
0.2016908751,1.45141e-21,1.25779e-19,1.45141e-21,5.05021e-27
0.2017970282,1.45685e-21,1.25588e-19,1.45684e-21,3.73842e-27
0.2019032371,1.4623e-21,1.25397e-19,1.4623e-21,2.9971e-27
0.202009502,1.46777e-21,1.25207e-19,1.46776e-21,2.92461e-27
0.2021158228,1.47325e-21,1.25017e-19,1.47325e-21,1.93462e-27
0.2022221995,1.47875e-21,1.24827e-19,1.47874e-21,1.77728e-27
0.2023286323,1.48426e-21,1.24638e-19,1.48426e-21,2.77731e-27
0.202435121,1.48979e-21,1.24449e-19,1.48979e-21,3.64013e-27
0.2025416658,1.49534e-21,1.24261e-19,1.49534e-21,4.53375e-27
0.2026482667,1.50091e-21,1.24073e-19,1.5009e-21,5.1242e-27
0.2027549237,1.50649e-21,1.23885e-19,1.50648e-21,5.68282e-27
0.2028616368,1.51208e-21,1.23697e-19,1.51208e-21,6.79038e-27
0.2029684061,1.5177e-21,1.2351e-19,1.51769e-21,8.09921e-27
0.2030752316,1.52332e-21,1.23323e-19,1.52331e-21,9.93629e-27
0.2031821133,1.52897e-21,1.23137e-19,1.52896e-21,1.13458e-26
0.2032890512,1.53463e-21,1.2295e-19,1.53462e-21,1.2974e-26
0.2033960455,1.5403e-21,1.22765e-19,1.5403e-21,9.18949e-27
0.203503096,1.54599e-21,1.22579e-19,1.54599e-21,2.7104e-27
0.2036102029,1.5517e-21,1.22394e-19,1.5517e-21,1.75759e-27
0.2037173662,1.55742e-21,1.22209e-19,1.55742e-21,2.64082e-27
0.2038245858,1.56317e-21,1.22025e-19,1.56316e-21,3.30756e-27
0.2039318619,1.56893e-21,1.2184e-19,1.56892e-21,4.26884e-27
0.2040391945,1.5747e-21,1.21657e-19,1.5747e-21,4.72124e-27
0.2041465835,1.58049e-21,1.21473e-19,1.58049e-21,5.51167e-27
0.2042540291,1.5863e-21,1.2129e-19,1.58629e-21,5.81675e-27
0.2043615312,1.59212e-21,1.21107e-19,1.59212e-21,5.36741e-27
0.2044690899,1.59796e-21,1.20925e-19,1.59796e-21,4.77108e-27
0.2045767052,1.60382e-21,1.20742e-19,1.60382e-21,4.49041e-27
0.2046843772,1.60969e-21,1.20561e-19,1.60969e-21,4.6428e-27
0.2047921058,1.61558e-21,1.20379e-19,1.61558e-21,4.83351e-27
0.2048998911,1.62149e-21,1.20198e-19,1.62149e-21,3.817e-27
0.2050077332,1.62741e-21,1.20017e-19,1.62741e-21,2.39104e-27
0.205115632,1.63335e-21,1.19837e-19,1.63335e-21,2.08323e-27
0.2052235876,1.63931e-21,1.19656e-19,1.63931e-21,1.79734e-27
0.2053316,1.64528e-21,1.19476e-19,1.64528e-21,1.9961e-27
0.2054396693,1.65128e-21,1.19297e-19,1.65127e-21,3.0778e-27
0.2055477954,1.65728e-21,1.19118e-19,1.65728e-21,4.26359e-27
0.2056559784,1.66331e-21,1.18939e-19,1.6633e-21,5.33648e-27
0.2057642184,1.66935e-21,1.1876e-19,1.66934e-21,6.7542e-27
0.2058725154,1.67541e-21,1.18582e-19,1.6754e-21,7.43707e-27
0.2059808694,1.68149e-21,1.18404e-19,1.68148e-21,8.25258e-27
0.2060892803,1.68758e-21,1.18226e-19,1.68757e-21,1.02141e-26
0.2061977484,1.69369e-21,1.18049e-19,1.69368e-21,1.24085e-26
0.2063062735,1.69982e-21,1.17872e-19,1.6998e-21,1.39457e-26
0.2064148558,1.70596e-21,1.17695e-19,1.70595e-21,1.58701e-26
0.2065234952,1.71212e-21,1.17519e-19,1.71211e-21,1.2677e-26
0.2066321917,1.71829e-21,1.17343e-19,1.71828e-21,4.42726e-27
0.2067409455,1.72448e-21,1.17167e-19,1.72448e-21,2.47037e-27
0.2068497565,1.73069e-21,1.16992e-19,1.73069e-21,2.57636e-27
0.2069586248,1.73692e-21,1.16817e-19,1.73692e-21,3.7467e-27
0.2070675504,1.74317e-21,1.16642e-19,1.74316e-21,4.67382e-27
0.2071765333,1.74943e-21,1.16468e-19,1.74942e-21,5.88274e-27
0.2072855736,1.75571e-21,1.16293e-19,1.7557e-21,7.2523e-27
0.2073946713,1.76201e-21,1.1612e-19,1.762e-21,8.85342e-27
0.2075038264,1.76833e-21,1.15946e-19,1.76832e-21,1.10351e-26
0.2076130389,1.77466e-21,1.15773e-19,1.77465e-21,1.3377e-26
0.2077223089,1.78101e-21,1.156e-19,1.781e-21,1.61385e-26
0.2078316365,1.78738e-21,1.15427e-19,1.78736e-21,1.73569e-26
0.2079410216,1.79377e-21,1.15255e-19,1.79375e-21,1.80681e-26
0.2080504642,1.80017e-21,1.15083e-19,1.80015e-21,1.95304e-26
0.2081599644,1.80658e-21,1.14911e-19,1.80657e-21,1.27922e-26
0.2082695223,1.81301e-21,1.1474e-19,1.813e-21,3.64679e-27
0.2083791379,1.81946e-21,1.14569e-19,1.81946e-21,2.29972e-27
0.2084888111,1.82593e-21,1.14398e-19,1.82593e-21,3.01074e-27
0.208598542,1.83242e-21,1.14228e-19,1.83242e-21,3.18981e-27
0.2087083307,1.83893e-21,1.14057e-19,1.83893e-21,3.43547e-27
0.2088181772,1.84545e-21,1.13888e-19,1.84545e-21,4.19763e-27
0.2089280815,1.852e-21,1.13718e-19,1.85199e-21,5.49855e-27
0.2090380437,1.85856e-21,1.13549e-19,1.85855e-21,6.97836e-27
0.2091480637,1.86514e-21,1.1338e-19,1.86513e-21,8.6458e-27
0.2092581416,1.87173e-21,1.13211e-19,1.87172e-21,1.05124e-26
0.2093682775,1.87835e-21,1.13043e-19,1.87834e-21,1.25435e-26
0.2094784713,1.88498e-21,1.12875e-19,1.88497e-21,1.59442e-26
0.2095887232,1.89164e-21,1.12707e-19,1.89162e-21,2.05146e-26
0.209699033,1.8983e-21,1.1254e-19,1.89828e-21,2.26453e-26
0.2098094009,1.90498e-21,1.12372e-19,1.90497e-21,1.87397e-26
0.2099198269,1.91167e-21,1.12206e-19,1.91167e-21,6.70331e-27
0.210030311,1.91839e-21,1.12039e-19,1.91839e-21,5.47174e-27
0.2101408533,1.92513e-21,1.11873e-19,1.92513e-21,4.151e-27
0.2102514538,1.93188e-21,1.11707e-19,1.93188e-21,4.09398e-27
0.2103621124,1.93866e-21,1.11541e-19,1.93865e-21,5.89977e-27
0.2104728293,1.94545e-21,1.11376e-19,1.94545e-21,7.78457e-27
0.2105836045,1.95227e-21,1.1121e-19,1.95226e-21,9.31929e-27
0.210694438,1.9591e-21,1.11046e-19,1.95908e-21,1.17813e-26
0.2108053298,1.96594e-21,1.10881e-19,1.96593e-21,1.37613e-26
0.21091628,1.97281e-21,1.10717e-19,1.97279e-21,1.60336e-26
0.2110272885,1.9797e-21,1.10553e-19,1.97968e-21,2.00392e-26
0.2111383555,1.9866e-21,1.10389e-19,1.98658e-21,2.6636e-26
0.211249481,1.99353e-21,1.10226e-19,1.99349e-21,3.14335e-26
0.2113606649,2.00047e-21,1.10063e-19,2.00043e-21,3.61552e-26
0.2114719074,2.00742e-21,1.099e-19,2.00739e-21,3.36818e-26
0.2115832084,2.01438e-21,1.09738e-19,2.01436e-21,1.54258e-26
0.2116945679,2.02136e-21,1.09575e-19,2.02135e-21,5.07646e-27
0.2118059861,2.02837e-21,1.09413e-19,2.02836e-21,5.49165e-27
0.211917463,2.0354e-21,1.09252e-19,2.03539e-21,6.73076e-27
0.2120289985,2.04244e-21,1.0909e-19,2.04244e-21,7.43995e-27
0.2121405927,2.04951e-21,1.08929e-19,2.0495e-21,7.87757e-27
0.2122522456,2.05659e-21,1.08769e-19,2.05659e-21,8.67491e-27
0.2123639573,2.0637e-21,1.08608e-19,2.06369e-21,1.04921e-26
0.2124757278,2.07082e-21,1.08448e-19,2.07081e-21,1.19702e-26
0.2125875572,2.07796e-21,1.08288e-19,2.07795e-21,1.26919e-26
0.2126994454,2.08512e-21,1.08128e-19,2.0851e-21,1.41364e-26
0.2128113924,2.0923e-21,1.07969e-19,2.09228e-21,1.74459e-26
0.2129233984,2.0995e-21,1.0781e-19,2.09947e-21,2.283e-26
0.2130354634,2.10671e-21,1.07651e-19,2.10669e-21,2.71463e-26
0.2131475873,2.11394e-21,1.07492e-19,2.11392e-21,2.4093e-26
0.2132597703,2.12118e-21,1.07334e-19,2.12117e-21,1.23757e-26
0.2133720122,2.12845e-21,1.07176e-19,2.12844e-21,8.47531e-27
0.2134843133,2.13573e-21,1.07018e-19,2.13573e-21,7.28207e-27
0.2135966735,2.14304e-21,1.06861e-19,2.14303e-21,7.89422e-27
0.2137090928,2.15037e-21,1.06704e-19,2.15036e-21,9.67738e-27
0.2138215712,2.15771e-21,1.06547e-19,2.1577e-21,1.17507e-26
0.2139341089,2.16508e-21,1.0639e-19,2.16507e-21,1.47434e-26
0.2140467058,2.17246e-21,1.06234e-19,2.17245e-21,1.54585e-26
0.214159362,2.17986e-21,1.06078e-19,2.17985e-21,1.51343e-26
0.2142720774,2.18729e-21,1.05922e-19,2.18727e-21,1.79707e-26
0.2143848522,2.19473e-21,1.05766e-19,2.19471e-21,2.42043e-26
0.2144976863,2.2022e-21,1.05611e-19,2.20216e-21,3.20335e-26
0.2146105798,2.20968e-21,1.05456e-19,2.20964e-21,3.57854e-26
0.2147235328,2.21717e-21,1.05301e-19,2.21714e-21,3.93718e-26
0.2148365452,2.2247e-21,1.05147e-19,2.22465e-21,4.66117e-26
0.214949617,2.23222e-21,1.04993e-19,2.23218e-21,3.53707e-26
0.2150627484,2.23975e-21,1.04828e-19,2.23974e-21,1.49225e-26
0.2151759393,2.24732e-21,1.04654e-19,2.24731e-21,8.85779e-27
0.2152891898,2.25491e-21,1.04481e-19,2.2549e-21,9.7589e-27
0.2154024999,2.26252e-21,1.04309e-19,2.26251e-21,1.42635e-26
0.2155158697,2.27015e-21,1.04137e-19,2.27014e-21,1.86216e-26
0.2156292991,2.2778e-21,1.03965e-19,2.27778e-21,1.99235e-26
0.2157427882,2.28547e-21,1.03793e-19,2.28545e-21,2.21626e-26
0.215856337,2.29316e-21,1.03622e-19,2.29314e-21,2.72258e-26
0.2159699456,2.30088e-21,1.03451e-19,2.30084e-21,3.26999e-26
0.216083614,2.30861e-21,1.03281e-19,2.30857e-21,4.13522e-26
0.2161973422,2.31635e-21,1.0311e-19,2.31631e-21,3.87025e-26
0.2163111303,2.32411e-21,1.02941e-19,2.32407e-21,3.61254e-26
0.2164249783,2.33189e-21,1.02771e-19,2.33186e-21,3.72282e-26
0.2165388861,2.3397e-21,1.02602e-19,2.33966e-21,4.35593e-26
0.216652854,2.34752e-21,1.02433e-19,2.34748e-21,3.72736e-26
0.2167668818,2.35534e-21,1.02265e-19,2.35532e-21,1.97801e-26
0.2168809696,2.36319e-21,1.02097e-19,2.36318e-21,1.17152e-26
0.2169951175,2.37107e-21,1.01929e-19,2.37106e-21,1.07787e-26
0.2171093255,2.37897e-21,1.01762e-19,2.37896e-21,1.16313e-26
0.2172235935,2.3869e-21,1.01595e-19,2.38688e-21,1.48494e-26
0.2173379217,2.39484e-21,1.01428e-19,2.39482e-21,1.98425e-26
0.2174523101,2.40281e-21,1.01262e-19,2.40278e-21,2.85869e-26
0.2175667587,2.41079e-21,1.01096e-19,2.41075e-21,3.65171e-26
