wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,1.36195e-23,1.86028e-19,1.36194e-23,9.30899e-29
0.2001052632,1.28092e-23,1.85744e-19,1.28091e-23,8.70351e-29
0.2002105817,2.17554e-23,1.8546e-19,2.17553e-23,1.2696e-28
0.2003159557,1.53579e-23,1.85177e-19,1.53579e-23,6.82233e-29
0.2004213852,1.34883e-23,1.84895e-19,1.34883e-23,1.90199e-29
0.2005268701,1.9829e-23,1.84613e-19,1.9829e-23,2.05096e-29
0.2006324106,1.43742e-23,1.84331e-19,1.43742e-23,1.84348e-29
0.2007380066,1.1629e-23,1.8405e-19,1.1629e-23,1.49724e-29
0.2008436581,1.61869e-23,1.8377e-19,1.61869e-23,1.9015e-29
0.2009493653,1.5385e-23,1.8349e-19,1.5385e-23,1.95697e-29
0.2010551282,1.78001e-23,1.83211e-19,1.78001e-23,2.47786e-29
0.2011609466,1.1893e-23,1.82932e-19,1.1893e-23,2.49617e-29
0.2012668208,2.11639e-23,1.82653e-19,2.11639e-23,4.07479e-29
0.2013727507,1.48467e-23,1.82375e-19,1.48467e-23,3.77209e-29
0.2014787364,1.77281e-23,1.82098e-19,1.77281e-23,4.83427e-29
0.2015847778,1.88947e-23,1.81821e-19,1.88947e-23,6.34858e-29
0.2016908751,1.91684e-23,1.81545e-19,1.91683e-23,6.79879e-29
0.2017970282,1.47059e-23,1.81269e-19,1.47058e-23,4.56463e-29
0.2019032371,1.96036e-23,1.80994e-19,1.96036e-23,4.34857e-29
0.202009502,1.88353e-23,1.80719e-19,1.88352e-23,4.17569e-29
0.2021158228,1.5156e-23,1.80444e-19,1.5156e-23,2.30683e-29
0.2022221995,1.25316e-23,1.80171e-19,1.25316e-23,1.78933e-29
0.2023286323,1.31632e-23,1.79897e-19,1.31632e-23,2.94801e-29
0.202435121,1.59718e-23,1.79624e-19,1.59717e-23,4.43558e-29
0.2025416658,1.50536e-23,1.79352e-19,1.50535e-23,4.99615e-29
0.2026482667,6.60765e-24,1.7908e-19,6.60761e-24,3.835e-29
0.2027549237,1.67944e-23,1.78809e-19,1.67944e-23,6.84074e-29
0.2028616368,1.47739e-23,1.78538e-19,1.47739e-23,7.8038e-29
0.2029684061,1.4216e-23,1.78268e-19,1.42159e-23,9.01604e-29
0.2030752316,1.88217e-23,1.77998e-19,1.88216e-23,1.40925e-28
0.2031821133,2.27786e-23,1.77728e-19,2.27784e-23,1.88902e-28
0.2032890512,2.19772e-23,1.7746e-19,2.1977e-23,2.06505e-28
0.2033960455,1.41848e-23,1.77191e-19,1.41847e-23,1.07785e-28
0.203503096,1.9379e-23,1.76923e-19,1.9379e-23,3.81266e-29
0.2036102029,2.25628e-23,1.76656e-19,2.25627e-23,2.96623e-29
0.2037173662,2.0926e-23,1.76389e-19,2.0926e-23,4.20641e-29
0.2038245858,1.98485e-23,1.76122e-19,1.98485e-23,4.76169e-29
0.2039318619,1.55936e-23,1.75856e-19,1.55936e-23,5.23228e-29
0.2040391945,1.93763e-23,1.75591e-19,1.93762e-23,6.50628e-29
0.2041465835,1.83663e-23,1.75326e-19,1.83663e-23,7.49513e-29
0.2042540291,2.46489e-23,1.75061e-19,2.46488e-23,9.47103e-29
0.2043615312,2.11227e-23,1.74797e-19,2.11227e-23,7.73988e-29
0.2044690899,2.26363e-23,1.74533e-19,2.26363e-23,6.82115e-29
0.2045767052,2.38682e-23,1.7427e-19,2.38682e-23,6.77167e-29
0.2046843772,2.74204e-23,1.74008e-19,2.74204e-23,7.5593e-29
0.2047921058,2.44869e-23,1.73746e-19,2.44869e-23,7.18188e-29
0.2048998911,2.13833e-23,1.73484e-19,2.13832e-23,5.13434e-29
0.2050077332,2.0208e-23,1.73223e-19,2.0208e-23,3.15372e-29
0.205115632,2.09805e-23,1.72962e-19,2.09805e-23,2.92302e-29
0.2052235876,2.42796e-23,1.72702e-19,2.42795e-23,2.8514e-29
0.2053316,2.22602e-23,1.72442e-19,2.22602e-23,3.07396e-29
0.2054396693,2.41025e-23,1.72182e-19,2.41025e-23,4.94835e-29
0.2055477954,2.20841e-23,1.71923e-19,2.20841e-23,6.37377e-29
0.2056559784,2.00703e-23,1.71665e-19,2.00702e-23,7.55909e-29
0.2057642184,2.49678e-23,1.71407e-19,2.49676e-23,1.10066e-28
0.2058725154,2.11382e-23,1.71149e-19,2.11381e-23,1.15839e-28
0.2059808694,2.70658e-23,1.70893e-19,2.70657e-23,1.46427e-28
0.2060892803,2.25351e-23,1.70636e-19,2.25349e-23,1.58222e-28
0.2061977484,1.99329e-23,1.7038e-19,1.99327e-23,1.70442e-28
0.2063062735,2.08053e-23,1.70124e-19,2.08051e-23,1.99604e-28
0.2064148558,2.45438e-23,1.69869e-19,2.45435e-23,2.59017e-28
0.2065234952,2.51323e-23,1.69614e-19,2.5132e-23,2.12107e-28
0.2066321917,1.82979e-23,1.6936e-19,1.82979e-23,6.03487e-29
0.2067409455,2.52243e-23,1.69106e-19,2.52243e-23,4.02959e-29
0.2068497565,2.2894e-23,1.68853e-19,2.2894e-23,4.11803e-29
0.2069586248,2.28069e-23,1.686e-19,2.28069e-23,6.05869e-29
0.2070675504,2.77628e-23,1.68347e-19,2.77627e-23,8.849e-29
0.2071765333,3.17588e-23,1.68095e-19,3.17587e-23,1.23686e-28
0.2072855736,2.74006e-23,1.67844e-19,2.74005e-23,1.3799e-28
0.2073946713,2.86369e-23,1.67593e-19,2.86368e-23,1.68993e-28
