wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,1.75939e-23,5.24981e-19,1.75935e-23,3.58066e-28
0.2001052632,1.65502e-23,5.24179e-19,1.65499e-23,2.48571e-28
0.2002105817,2.81146e-23,5.23379e-19,2.81143e-23,3.45235e-28
0.2003159557,1.98509e-23,5.2258e-19,1.98506e-23,2.03583e-28
0.2004213852,1.74375e-23,5.21783e-19,1.74374e-23,9.05423e-29
0.2005268701,2.56396e-23,5.20987e-19,2.56395e-23,9.21875e-29
0.2006324106,1.85898e-23,5.20193e-19,1.85898e-23,6.55517e-29
0.2007380066,1.50424e-23,5.194e-19,1.50423e-23,4.65832e-29
0.2008436581,2.09422e-23,5.18608e-19,2.09421e-23,5.33783e-29
0.2009493653,1.99085e-23,5.17818e-19,1.99084e-23,5.1706e-29
0.2010551282,2.3038e-23,5.1703e-19,2.3038e-23,5.94613e-29
0.2011609466,1.53955e-23,5.16243e-19,1.53955e-23,5.59712e-29
0.2012668208,2.7402e-23,5.15457e-19,2.74019e-23,8.99719e-29
0.2013727507,1.92265e-23,5.14673e-19,1.92264e-23,8.46029e-29
0.2014787364,2.29622e-23,5.1389e-19,2.29621e-23,1.10461e-28
0.2015847778,2.44779e-23,5.13109e-19,2.44778e-23,1.4335e-28
0.2016908751,2.48372e-23,5.12329e-19,2.4837e-23,1.63392e-28
0.2017970282,1.90585e-23,5.11551e-19,1.90584e-23,1.4098e-28
0.2019032371,2.54107e-23,5.10774e-19,2.54105e-23,1.65182e-28
0.202009502,2.44194e-23,5.09998e-19,2.44192e-23,1.69818e-28
0.2021158228,1.9653e-23,5.09224e-19,1.96529e-23,1.21535e-28
0.2022221995,1.6253e-23,5.08451e-19,1.62529e-23,1.02071e-28
0.2023286323,1.70754e-23,5.07679e-19,1.70752e-23,1.4345e-28
0.202435121,2.07226e-23,5.06909e-19,2.07224e-23,1.99849e-28
0.2025416658,1.9535e-23,5.06141e-19,1.95347e-23,2.13797e-28
0.2026482667,8.57638e-24,5.05373e-19,8.57622e-24,1.6108e-28
0.2027549237,2.18023e-23,5.04608e-19,2.1802e-23,2.83496e-28
0.2028616368,1.9183e-23,5.03843e-19,1.91827e-23,3.08695e-28
0.2029684061,1.8462e-23,5.0308e-19,1.84617e-23,3.3983e-28
0.2030752316,2.4448e-23,5.02319e-19,2.44475e-23,4.96874e-28
0.2031821133,2.95933e-23,5.01559e-19,2.95926e-23,6.31384e-28
0.2032890512,2.85575e-23,5.008e-19,2.85568e-23,6.44468e-28
0.2033960455,1.84353e-23,5.00042e-19,1.84349e-23,3.83947e-28
0.203503096,2.51906e-23,4.99286e-19,2.51904e-23,2.10279e-28
0.2036102029,2.93346e-23,4.98531e-19,2.93344e-23,1.9456e-28
0.2037173662,2.72117e-23,4.97778e-19,2.72115e-23,2.34345e-28
0.2038245858,2.58154e-23,4.97026e-19,2.58151e-23,2.40628e-28
0.2039318619,2.02852e-23,4.96275e-19,2.0285e-23,2.34643e-28
0.2040391945,2.52106e-23,4.95526e-19,2.52104e-23,2.65038e-28
0.2041465835,2.3901e-23,4.94778e-19,2.39008e-23,2.60649e-28
0.2042540291,3.20828e-23,4.94032e-19,3.20825e-23,2.73385e-28
0.2043615312,2.74982e-23,4.93286e-19,2.74981e-23,1.86592e-28
0.2044690899,2.94742e-23,4.92542e-19,2.9474e-23,1.43183e-28
0.2045767052,3.1084e-23,4.918e-19,3.10838e-23,1.39724e-28
0.2046843772,3.57167e-23,4.91059e-19,3.57165e-23,1.50671e-28
0.2047921058,3.19016e-23,4.90319e-19,3.19014e-23,1.35211e-28
0.2048998911,2.78633e-23,4.8958e-19,2.78632e-23,1.12329e-28
0.2050077332,2.63368e-23,4.88843e-19,2.63367e-23,9.84272e-29
0.205115632,2.73487e-23,4.88107e-19,2.73486e-23,1.06411e-28
