wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,6.00084e-26,1.66883e-19,6.00075e-26,8.39118e-31
0.2001052632,6.16217e-26,1.66628e-19,6.16209e-26,7.59484e-31
0.2002105817,7.57752e-26,1.66374e-19,7.57743e-26,8.57666e-31
0.2003159557,6.46809e-26,1.6612e-19,6.46804e-26,4.98125e-31
0.2004213852,6.14479e-26,1.65867e-19,6.14478e-26,1.28203e-31
0.2005268701,7.72991e-26,1.65614e-19,7.7299e-26,1.11375e-31
0.2006324106,5.59942e-26,1.65361e-19,5.59941e-26,9.7712e-32
0.2007380066,5.5821e-26,1.65109e-19,5.58209e-26,8.50507e-32
0.2008436581,7.13097e-26,1.64858e-19,7.13096e-26,9.88972e-32
0.2009493653,6.25415e-26,1.64607e-19,6.25414e-26,9.28913e-32
0.2010551282,7.23814e-26,1.64356e-19,7.23813e-26,1.22979e-31
0.2011609466,6.28491e-26,1.64106e-19,6.2849e-26,1.51095e-31
0.2012668208,8.374e-26,1.63856e-19,8.37398e-26,2.19113e-31
0.2013727507,6.70779e-26,1.63607e-19,6.70777e-26,2.30505e-31
0.2014787364,7.32208e-26,1.63358e-19,7.32205e-26,2.96578e-31
0.2015847778,7.56738e-26,1.63109e-19,7.56734e-26,3.9489e-31
0.2016908751,7.33792e-26,1.62862e-19,7.33788e-26,4.35242e-31
0.2017970282,7.18992e-26,1.62614e-19,7.18989e-26,3.39988e-31
0.2019032371,7.90871e-26,1.62367e-19,7.90868e-26,3.01535e-31
0.202009502,7.6632e-26,1.6212e-19,7.66317e-26,2.93972e-31
0.2021158228,6.66563e-26,1.61874e-19,6.66561e-26,1.67767e-31
0.2022221995,6.11559e-26,1.61629e-19,6.11558e-26,1.42785e-31
0.2023286323,6.35975e-26,1.61383e-19,6.35972e-26,2.52076e-31
0.202435121,7.03297e-26,1.61139e-19,7.03294e-26,3.67229e-31
0.2025416658,6.35303e-26,1.60894e-19,6.35299e-26,4.07664e-31
0.2026482667,2.65536e-26,1.60651e-19,2.65533e-26,3.09754e-31
0.2027549237,7.05618e-26,1.60407e-19,7.05613e-26,5.74884e-31
0.2028616368,6.81423e-26,1.60164e-19,6.81416e-26,7.21939e-31
0.2029684061,7.13328e-26,1.59922e-19,7.13319e-26,9.00036e-31
0.2030752316,8.30713e-26,1.59679e-19,8.307e-26,1.256e-30
0.2031821133,8.72661e-26,1.59438e-19,8.72645e-26,1.50702e-30
0.2032890512,9.20305e-26,1.59197e-19,9.20287e-26,1.72758e-30
0.2033960455,6.53626e-26,1.58956e-19,6.53616e-26,9.78377e-31
0.203503096,8.3884e-26,1.58715e-19,8.38837e-26,3.04653e-31
0.2036102029,9.01643e-26,1.58475e-19,9.01641e-26,2.05952e-31
0.2037173662,8.88295e-26,1.58236e-19,8.88292e-26,3.28124e-31
0.2038245858,9.037e-26,1.57997e-19,9.03696e-26,4.06041e-31
0.2039318619,7.34521e-26,1.57758e-19,7.34516e-26,4.65998e-31
0.2040391945,8.40743e-26,1.5752e-19,8.40737e-26,5.47018e-31
0.2041465835,8.52275e-26,1.57282e-19,8.52269e-26,6.35984e-31
0.2042540291,9.82266e-26,1.57045e-19,9.82259e-26,6.83606e-31
0.2043615312,9.02748e-26,1.56808e-19,9.02743e-26,5.29349e-31
0.2044690899,9.40453e-26,1.56572e-19,9.40448e-26,4.20521e-31
0.2045767052,9.65901e-26,1.56336e-19,9.65897e-26,3.93664e-31
0.2046843772,1.03627e-25,1.561e-19,1.03627e-25,4.17131e-31
0.2047921058,9.71478e-26,1.55865e-19,9.71474e-26,4.03026e-31
0.2048998911,9.25487e-26,1.5563e-19,9.25483e-26,3.10584e-31
0.2050077332,9.1902e-26,1.55396e-19,9.19018e-26,2.01646e-31
0.205115632,9.62999e-26,1.55162e-19,9.62997e-26,1.89344e-31
0.2052235876,9.91431e-26,1.54928e-19,9.9143e-26,1.72883e-31
0.2053316,9.77308e-26,1.54695e-19,9.77306e-26,2.04811e-31
0.2054396693,1.03482e-25,1.54462e-19,1.03482e-25,3.61517e-31
0.2055477954,1.04425e-25,1.5423e-19,1.04424e-25,5.29988e-31
0.2056559784,9.64585e-26,1.53998e-19,9.64579e-26,6.60709e-31
0.2057642184,1.09366e-25,1.53767e-19,1.09365e-25,9.3081e-31
0.2058725154,9.9297e-26,1.53536e-19,9.9296e-26,1.00943e-30
0.2059808694,1.1028e-25,1.53305e-19,1.10279e-25,1.19002e-30
