wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,2.36431e-23,9.57672e-19,2.36431e-23,3.34368e-29
0.2001052632,2.22445e-23,9.56209e-19,2.22445e-23,3.9627e-29
0.2002105817,3.77946e-23,9.5475e-19,3.77945e-23,6.2197e-29
0.2003159557,2.66903e-23,9.53293e-19,2.66903e-23,2.61361e-29
0.2004213852,2.34497e-23,9.51838e-19,2.34497e-23,9.06226e-31
0.2005268701,3.44857e-23,9.50387e-19,3.44857e-23,1.08483e-30
0.2006324106,2.50081e-23,9.48938e-19,2.50081e-23,1.99305e-30
0.2007380066,2.02393e-23,9.47491e-19,2.02393e-23,2.21236e-30
0.2008436581,2.81824e-23,9.46048e-19,2.81824e-23,3.81325e-30
0.2009493653,2.6796e-23,9.44607e-19,2.6796e-23,4.75924e-30
0.2010551282,3.10137e-23,9.43168e-19,3.10136e-23,8.77071e-30
0.2011609466,2.0729e-23,9.41732e-19,2.0729e-23,1.16239e-29
0.2012668208,3.69012e-23,9.403e-19,3.69012e-23,2.0816e-29
0.2013727507,2.5896e-23,9.38869e-19,2.5896e-23,1.93971e-29
0.2014787364,3.09331e-23,9.37441e-19,3.0933e-23,2.50854e-29
0.2015847778,3.29806e-23,9.36016e-19,3.29805e-23,3.61671e-29
0.2016908751,3.34704e-23,9.34593e-19,3.34704e-23,3.50679e-29
0.2017970282,2.56876e-23,9.33173e-19,2.56876e-23,1.34603e-29
0.2019032371,3.42552e-23,9.31755e-19,3.42551e-23,7.09134e-30
0.202009502,3.29245e-23,9.30341e-19,3.29245e-23,6.01477e-30
0.2021158228,2.65026e-23,9.28928e-19,2.65026e-23,1.21275e-30
0.2022221995,2.19214e-23,9.27518e-19,2.19214e-23,7.75678e-31
0.2023286323,2.30345e-23,9.26111e-19,2.30345e-23,3.06321e-30
0.202435121,2.79595e-23,9.24706e-19,2.79595e-23,6.81995e-30
0.2025416658,2.63616e-23,9.23304e-19,2.63615e-23,1.00491e-29
0.2026482667,1.15754e-23,9.21904e-19,1.15754e-23,8.77556e-30
0.2027549237,2.94314e-23,9.20508e-19,2.94313e-23,1.72118e-29
0.2028616368,2.58999e-23,9.19113e-19,2.58999e-23,2.31835e-29
0.2029684061,2.49307e-23,9.17721e-19,2.49307e-23,3.09018e-29
0.2030752316,3.30197e-23,9.16332e-19,3.30196e-23,5.61345e-29
0.2031821133,3.99758e-23,9.14946e-19,3.99757e-23,8.24797e-29
0.2032890512,3.85832e-23,9.13561e-19,3.85831e-23,9.9254e-29
0.2033960455,2.49118e-23,9.12179e-19,2.49117e-23,4.15727e-29
0.203503096,3.40464e-23,9.108e-19,3.40464e-23,4.87588e-30
0.2036102029,3.96542e-23,9.09423e-19,3.96542e-23,1.00499e-30
0.2037173662,3.67907e-23,9.08049e-19,3.67907e-23,3.25516e-30
