wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,2.87109e-20,1.2665e-18,2.87108e-20,5.85621e-26
0.2001052632,2.88206e-20,1.26457e-18,2.88206e-20,4.73356e-26
0.2002105817,2.89459e-20,1.26265e-18,2.89459e-20,4.53119e-26
0.2003159557,2.90717e-20,1.26072e-18,2.90716e-20,2.59192e-26
0.2004213852,2.91979e-20,1.2588e-18,2.91979e-20,4.04862e-27
0.2005268701,2.93246e-20,1.25689e-18,2.93246e-20,2.55767e-27
0.2006324106,2.94517e-20,1.25498e-18,2.94517e-20,2.79528e-27
0.2007380066,2.95794e-20,1.25307e-18,2.95794e-20,2.28335e-27
0.2008436581,2.97075e-20,1.25116e-18,2.97075e-20,2.17116e-27
0.2009493653,2.98361e-20,1.24926e-18,2.98361e-20,2.15985e-27
0.2010551282,2.99651e-20,1.24736e-18,2.99651e-20,2.89567e-27
0.2011609466,3.00946e-20,1.24547e-18,3.00946e-20,4.28767e-27
0.2012668208,3.02246e-20,1.24357e-18,3.02246e-20,5.77969e-27
0.2013727507,3.03551e-20,1.24169e-18,3.03551e-20,7.81873e-27
0.2014787364,3.04861e-20,1.2398e-18,3.0486e-20,1.08098e-26
0.2015847778,3.06175e-20,1.23792e-18,3.06175e-20,1.56943e-26
0.2016908751,3.07494e-20,1.23604e-18,3.07494e-20,1.88444e-26
0.2017970282,3.08818e-20,1.23417e-18,3.08818e-20,1.39117e-26
0.2019032371,3.10147e-20,1.2323e-18,3.10146e-20,1.10642e-26
0.202009502,3.1148e-20,1.23043e-18,3.1148e-20,1.12804e-26
0.2021158228,3.12818e-20,1.22857e-18,3.12818e-20,6.12965e-27
0.2022221995,3.14162e-20,1.22671e-18,3.14162e-20,5.53894e-27
0.2023286323,3.1551e-20,1.22485e-18,3.1551e-20,1.18963e-26
0.202435121,3.16863e-20,1.223e-18,3.16863e-20,1.82058e-26
0.2025416658,3.18221e-20,1.22115e-18,3.18221e-20,2.53505e-26
0.2026482667,3.19584e-20,1.2193e-18,3.19584e-20,3.04414e-26
0.2027549237,3.20952e-20,1.21745e-18,3.20952e-20,3.5374e-26
0.2028616368,3.22325e-20,1.21561e-18,3.22324e-20,4.47894e-26
0.2029684061,3.23703e-20,1.21378e-18,3.23702e-20,5.59755e-26
0.2030752316,3.25086e-20,1.21194e-18,3.25085e-20,7.13829e-26
0.2031821133,3.26473e-20,1.21011e-18,3.26473e-20,8.26574e-26
0.2032890512,3.27866e-20,1.20829e-18,3.27865e-20,9.46735e-26
0.2033960455,3.29264e-20,1.20646e-18,3.29263e-20,6.44327e-26
0.203503096,3.30666e-20,1.20464e-18,3.30666e-20,1.30101e-26
0.2036102029,3.32074e-20,1.20283e-18,3.32074e-20,5.96159e-27
0.2037173662,3.33487e-20,1.20101e-18,3.33487e-20,1.16605e-26
0.2038245858,3.34905e-20,1.1992e-18,3.34905e-20,1.63748e-26
0.2039318619,3.36328e-20,1.1974e-18,3.36328e-20,2.32414e-26
0.2040391945,3.37756e-20,1.19559e-18,3.37756e-20,2.56271e-26
0.2041465835,3.39189e-20,1.19379e-18,3.39189e-20,2.93231e-26
