wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,1.52554e-25,8.76724e-19,1.52548e-25,5.60488e-30
0.2001052632,1.56718e-25,8.75385e-19,1.56712e-25,5.97575e-30
0.2002105817,1.9279e-25,8.74049e-19,1.92783e-25,7.04139e-30
0.2003159557,1.64627e-25,8.72715e-19,1.64623e-25,4.14348e-30
0.2004213852,1.56459e-25,8.71384e-19,1.56458e-25,1.07271e-30
0.2005268701,1.96897e-25,8.70055e-19,1.96896e-25,1.05817e-30
0.2006324106,1.42686e-25,8.68728e-19,1.42685e-25,1.08306e-30
0.2007380066,1.42301e-25,8.67404e-19,1.423e-25,1.08969e-30
0.2008436581,1.81857e-25,8.66083e-19,1.81856e-25,1.39126e-30
0.2009493653,1.59559e-25,8.64763e-19,1.59558e-25,1.377e-30
0.2010551282,1.84736e-25,8.63446e-19,1.84735e-25,1.85204e-30
0.2011609466,1.60471e-25,8.62132e-19,1.60469e-25,2.20711e-30
0.2012668208,2.13896e-25,8.6082e-19,2.13893e-25,3.04463e-30
0.2013727507,1.71404e-25,8.5951e-19,1.71401e-25,2.9701e-30
0.2014787364,1.87175e-25,8.58203e-19,1.87172e-25,3.531e-30
0.2015847778,1.93523e-25,8.56898e-19,1.93518e-25,4.43385e-30
0.2016908751,1.87729e-25,8.55596e-19,1.87724e-25,4.50826e-30
0.2017970282,1.84014e-25,8.54296e-19,1.84011e-25,3.10347e-30
0.2019032371,2.02489e-25,8.52998e-19,2.02486e-25,2.49148e-30
0.202009502,1.9628e-25,8.51703e-19,1.96278e-25,2.31955e-30
0.2021158228,1.70796e-25,8.5041e-19,1.70794e-25,1.24606e-30
0.2022221995,1.56763e-25,8.49119e-19,1.56762e-25,1.03049e-30
0.2023286323,1.63086e-25,8.47831e-19,1.63084e-25,1.78258e-30
0.202435121,1.80421e-25,8.46545e-19,1.80419e-25,2.56607e-30
0.2025416658,1.63043e-25,8.45262e-19,1.6304e-25,2.81651e-30
0.2026482667,6.81737e-26,8.4398e-19,6.81716e-26,2.11721e-30
0.2027549237,1.81231e-25,8.42701e-19,1.81227e-25,3.89297e-30
0.2028616368,1.75086e-25,8.41425e-19,1.75081e-25,4.88782e-30
0.2029684061,1.83356e-25,8.40151e-19,1.83349e-25,6.10415e-30
0.2030752316,2.13613e-25,8.38879e-19,2.13604e-25,8.59998e-30
0.2031821133,2.24488e-25,8.37609e-19,2.24478e-25,1.04542e-29
0.2032890512,2.36838e-25,8.36342e-19,2.36826e-25,1.2259e-29
0.2033960455,1.68273e-25,8.35077e-19,1.68266e-25,6.74779e-30
0.203503096,2.16036e-25,8.33814e-19,2.16034e-25,2.03428e-30
0.2036102029,2.32301e-25,8.32553e-19,2.32299e-25,1.37152e-30
0.2037173662,2.28951e-25,8.31295e-19,2.28949e-25,2.1859e-30
0.2038245858,2.33013e-25,8.30039e-19,2.3301e-25,2.73563e-30
0.2039318619,1.89466e-25,8.28786e-19,1.89463e-25,3.20046e-30
0.2040391945,2.1695e-25,8.27534e-19,2.16946e-25,3.90871e-30
0.2041465835,2.20012e-25,8.26285e-19,2.20007e-25,4.87994e-30
0.2042540291,2.53668e-25,8.25038e-19,2.53662e-25,5.9537e-30
0.2043615312,2.33223e-25,8.23794e-19,2.33218e-25,5.53566e-30
0.2044690899,2.43059e-25,8.22551e-19,2.43053e-25,5.25053e-30
0.2045767052,2.49732e-25,8.21311e-19,2.49727e-25,5.13228e-30
0.2046843772,2.68031e-25,8.20074e-19,2.68025e-25,5.5923e-30
0.2047921058,2.5137e-25,8.18838e-19,2.51364e-25,5.69191e-30
0.2048998911,2.39561e-25,8.17605e-19,2.39557e-25,4.0741e-30
0.2050077332,2.37978e-25,8.16373e-19,2.37976e-25,2.22863e-30
0.205115632,2.49463e-25,8.15144e-19,2.49461e-25,1.92679e-30
0.2052235876,2.56927e-25,8.13918e-19,2.56926e-25,1.61436e-30
0.2053316,2.53365e-25,8.12693e-19,2.53363e-25,1.78157e-30
0.2054396693,2.6838e-25,8.11471e-19,2.68377e-25,3.01922e-30
0.2055477954,2.7093e-25,8.10251e-19,2.70925e-25,4.2724e-30
0.2056559784,2.50359e-25,8.09033e-19,2.50354e-25,5.15329e-30
0.2057642184,2.83972e-25,8.07817e-19,2.83965e-25,7.06951e-30
0.2058725154,2.57927e-25,8.06603e-19,2.5792e-25,7.44852e-30
0.2059808694,2.86566e-25,8.05392e-19,2.86558e-25,8.58944e-30
0.2060892803,2.50114e-25,8.04183e-19,2.50104e-25,9.73639e-30
0.2061977484,2.62158e-25,8.02976e-19,2.62146e-25,1.20247e-29
0.2063062735,2.69773e-25,8.01771e-19,2.69759e-25,1.38711e-29
0.2064148558,2.85444e-25,8.00568e-19,2.85428e-25,1.62649e-29
0.2065234952,2.7424e-25,7.99367e-19,2.74228e-25,1.24696e-29
0.2066321917,2.44283e-25,7.98169e-19,2.4428e-25,3.77222e-30
0.2067409455,2.89256e-25,7.96973e-19,2.89254e-25,2.17091e-30
0.2068497565,2.80872e-25,7.95779e-19,2.80869e-25,2.27843e-30
0.2069586248,2.69779e-25,7.94587e-19,2.69776e-25,3.39245e-30
0.2070675504,3.00436e-25,7.93397e-19,3.00432e-25,4.68897e-30
0.2071765333,3.27014e-25,7.92209e-19,3.27008e-25,6.41757e-30
0.2072855736,3.02206e-25,7.91023e-19,3.02198e-25,7.63163e-30
0.2073946713,3.17377e-25,7.8984e-19,3.17367e-25,9.60683e-30
0.2075038264,3.11392e-25,7.88658e-19,3.1138e-25,1.20166e-29
0.2076130389,3.40014e-25,7.87479e-19,3.39998e-25,1.5536e-29
0.2077223089,3.4138e-25,7.86302e-19,3.41361e-25,1.88906e-29
0.2078316365,3.22138e-25,7.85127e-19,3.22118e-25,1.98906e-29
0.2079410216,3.80968e-25,7.83954e-19,3.80945e-25,2.30632e-29
0.2080504642,3.55737e-25,7.82783e-19,3.55712e-25,2.47331e-29
0.2081599644,3.53252e-25,7.81614e-19,3.53236e-25,1.65349e-29
0.2082695223,3.73066e-25,7.80447e-19,3.73062e-25,4.71631e-30
0.2083791379,3.83144e-25,7.79282e-19,3.83141e-25,2.81942e-30
0.2084888111,2.94325e-25,7.7812e-19,2.94321e-25,3.18502e-30
0.208598542,3.7881e-25,7.76959e-19,3.78806e-25,4.01605e-30
0.2087083307,4.51019e-25,7.75801e-19,4.51014e-25,5.15372e-30
0.2088181772,3.72395e-25,7.74644e-19,3.72389e-25,5.8034e-30
0.2089280815,4.2522e-25,7.7349e-19,4.25212e-25,8.3815e-30
0.2090380437,4.8613e-25,7.72338e-19,4.86119e-25,1.16956e-29
0.2091480637,4.31977e-25,7.71187e-19,4.31963e-25,1.34063e-29
0.2092581416,4.51484e-25,7.70039e-19,4.51467e-25,1.67166e-29
0.2093682775,5.35933e-25,7.68893e-19,5.35911e-25,2.17592e-29
0.2094784713,4.19721e-25,7.67749e-19,4.19697e-25,2.37746e-29
0.2095887232,5.35647e-25,7.66607e-19,5.35611e-25,3.54863e-29
0.209699033,5.66901e-25,7.65466e-19,5.66857e-25,4.36059e-29
0.2098094009,7.91257e-25,7.64328e-19,7.91212e-25,4.44821e-29
0.2099198269,5.87067e-25,7.63192e-19,5.87054e-25,1.27244e-29
0.210030311,5.7313e-25,7.62058e-19,5.73121e-25,9.70921e-30
0.2101408533,5.96087e-25,7.60926e-19,5.96079e-25,7.81477e-30
0.2102514538,1.01555e-24,7.59796e-19,1.01554e-24,1.08422e-29
0.2103621124,6.09165e-25,7.58668e-19,6.09153e-25,1.1793e-29
0.2104728293,8.61451e-25,7.57542e-19,8.61431e-25,2.00308e-29
0.2105836045,1.06824e-24,7.56417e-19,1.06821e-24,2.6532e-29
0.210694438,4.91909e-25,7.55295e-19,4.91888e-25,2.08116e-29
0.2108053298,8.98717e-25,7.54175e-19,8.98684e-25,3.23938e-29
0.21091628,3.92368e-25,7.53057e-19,3.92342e-25,2.51452e-29
0.2110272885,7.49108e-25,7.51941e-19,7.49065e-25,4.26557e-29
0.2111383555,8.47995e-25,7.50826e-19,8.47928e-25,6.69058e-29
0.211249481,1.19146e-24,7.49714e-19,1.19136e-24,9.94571e-29
0.2113606649,7.87381e-25,7.48604e-19,7.87298e-25,8.26329e-29
0.2114719074,7.58068e-25,7.47495e-19,7.57999e-25,6.90054e-29
0.2115832084,6.2536e-25,7.46389e-19,6.2533e-25,2.9564e-29
0.2116945679,9.61199e-25,7.45284e-19,9.61186e-25,1.36588e-29
0.2118059861,1.13869e-24,7.44182e-19,1.13868e-24,1.62314e-29
0.211917463,7.92968e-25,7.43081e-19,7.92951e-25,1.6542e-29
0.2120289985,1.09795e-24,7.41982e-19,1.09793e-24,2.26772e-29
0.2121405927,1.05822e-24,7.40886e-19,1.05819e-24,2.38257e-29
0.2122522456,8.59907e-25,7.39791e-19,8.59885e-25,2.24656e-29
0.2123639573,6.10588e-25,7.38698e-19,6.10569e-25,1.9145e-29
0.2124757278,3.51949e-25,7.37607e-19,3.51935e-25,1.43541e-29
0.2125875572,7.60196e-25,7.36518e-19,7.60168e-25,2.7708e-29
0.2126994454,9.66681e-25,7.3543e-19,9.66641e-25,4.02015e-29
0.2128113924,8.96872e-25,7.34345e-19,8.96823e-25,4.92817e-29
0.2129233984,1.07606e-24,7.33262e-19,1.076e-24,6.92373e-29
0.2130354634,8.12476e-25,7.3218e-19,8.12406e-25,7.04324e-29
0.2131475873,1.12405e-24,7.311e-19,1.12398e-24,7.22664e-29
0.2132597703,9.83757e-25,7.30023e-19,9.83722e-25,3.53966e-29
0.2133720122,1.21772e-24,7.28947e-19,1.2177e-24,2.73649e-29
0.2134843133,9.34591e-25,7.27873e-19,9.34572e-25,1.91814e-29
0.2135966735,9.89275e-25,7.26801e-19,9.89254e-25,2.14204e-29
0.2137090928,1.16939e-24,7.2573e-19,1.16936e-24,2.99123e-29
0.2138215712,1.24125e-24,7.24662e-19,1.24122e-24,3.67467e-29
0.2139341089,8.40375e-25,7.23596e-19,8.40341e-25,3.41559e-29
0.2140467058,8.08784e-25,7.22531e-19,8.08749e-25,3.44431e-29
0.214159362,1.29096e-24,7.21468e-19,1.29091e-24,4.70695e-29
0.2142720774,1.14013e-24,7.20407e-19,1.14008e-24,5.34262e-29
0.2143848522,1.49155e-24,7.19348e-19,1.49147e-24,8.34707e-29
0.2144976863,1.21159e-24,7.18291e-19,1.2115e-24,9.06858e-29
0.2146105798,1.05475e-24,7.17235e-19,1.05467e-24,8.60641e-29
0.2147235328,1.02849e-24,7.16182e-19,1.0284e-24,8.86269e-29
0.2148365452,9.75108e-25,7.1513e-19,9.75012e-25,9.60569e-29
0.214949617,9.71391e-25,7.1408e-19,9.71315e-25,7.66317e-29
0.2150627484,1.07982e-24,7.12957e-19,1.07978e-24,3.79346e-29
0.2151759393,7.48356e-25,7.11777e-19,7.48336e-25,1.95242e-29
0.2152891898,1.18143e-24,7.10599e-19,1.1814e-24,2.78318e-29
0.2154024999,1.29447e-24,7.09424e-19,1.29443e-24,4.41947e-29
0.2155158697,1.27891e-24,7.08251e-19,1.27885e-24,5.59745e-29
0.2156292991,1.18351e-24,7.07081e-19,1.18345e-24,5.55465e-29
0.2157427882,1.20545e-24,7.05912e-19,1.20539e-24,5.86402e-29
0.215856337,9.18227e-25,7.04747e-19,9.18171e-25,5.6318e-29
0.2159699456,8.39729e-25,7.03583e-19,8.39666e-25,6.31353e-29
0.216083614,1.32294e-24,7.02423e-19,1.32284e-24,1.01101e-28
0.2161973422,1.03412e-24,7.01264e-19,1.03403e-24,8.81312e-29
0.2163111303,1.38081e-24,7.00108e-19,1.38072e-24,9.81029e-29
0.2164249783,1.04499e-24,6.98954e-19,1.04491e-24,8.21747e-29
0.2165388861,1.06699e-24,6.97803e-19,1.0669e-24,8.94679e-29
0.216652854,9.68507e-25,6.96654e-19,9.68436e-25,7.10451e-29
0.2167668818,6.0551e-25,6.95507e-19,6.0548e-25,2.97856e-29
0.2168809696,9.38196e-25,6.94363e-19,9.3817e-25,2.5236e-29
0.2169951175,1.17091e-24,6.93221e-19,1.17089e-24,2.91104e-29
0.2171093255,1.38476e-24,6.92081e-19,1.38472e-24,3.57151e-29
0.2172235935,1.12568e-24,6.90944e-19,1.12564e-24,3.85352e-29
0.2173379217,1.12378e-24,6.89809e-19,1.12373e-24,4.7913e-29
0.2174523101,1.10722e-24,6.88677e-19,1.10716e-24,6.44106e-29
0.2175667587,1.22791e-24,6.87546e-19,1.22782e-24,8.48745e-29
0.2176812675,1.41282e-24,6.86418e-19,1.41272e-24,9.82837e-29
0.2177958366,8.21666e-25,6.85293e-19,8.21596e-25,6.95551e-29
0.217910466,7.24734e-25,6.84169e-19,7.24663e-25,7.03663e-29
0.2180251557,1.12228e-24,6.83048e-19,1.12219e-24,9.45303e-29
0.2181399058,1.44101e-24,6.81929e-19,1.44088e-24,1.23685e-28
0.2182547163,1.50983e-24,6.80813e-19,1.50968e-24,1.49782e-28
0.2183695872,1.53299e-24,6.79698e-19,1.53282e-24,1.69341e-28
0.2184845185,1.20166e-24,6.78586e-19,1.20154e-24,1.20081e-28
0.2185995104,1.4051e-24,6.77476e-19,1.40503e-24,7.24602e-29
0.2187145628,8.82719e-25,6.76369e-19,8.8269e-25,2.94115e-29
0.2188296757,1.25077e-24,6.75264e-19,1.25073e-24,3.83838e-29
0.2189448492,1.59714e-24,6.74161e-19,1.59708e-24,5.93845e-29
0.2190600833,1.51255e-24,6.7306e-19,1.51248e-24,7.7205e-29
0.2191753781,1.16508e-24,6.71961e-19,1.16501e-24,7.48185e-29
0.2192907336,1.25101e-24,6.70865e-19,1.25093e-24,7.9798e-29
0.2194061498,1.43365e-24,6.69771e-19,1.43355e-24,1.03156e-28
0.2195216267,1.89536e-24,6.68679e-19,1.89522e-24,1.47404e-28
0.2196371644,1.4384e-24,6.67589e-19,1.43827e-24,1.3024e-28
0.2197527629,1.64461e-24,6.66502e-19,1.64449e-24,1.19741e-28
0.2198684222,1.34854e-24,6.65416e-19,1.34844e-24,1.01002e-28
0.2199841425,1.40585e-24,6.64333e-19,1.40574e-24,1.12242e-28
0.2200999236,9.20935e-25,6.63252e-19,9.20838e-25,9.75495e-29
0.2202157656,1.44099e-24,6.62174e-19,1.44087e-24,1.17825e-28
0.2203316687,2.23085e-24,6.61097e-19,2.23073e-24,1.27424e-28
0.2204476327,1.63591e-24,6.60023e-19,1.63584e-24,6.59782e-29
0.2205636578,1.46913e-24,6.5895e-19,1.46908e-24,4.93507e-29
0.2206797439,1.67937e-24,6.5788e-19,1.67931e-24,6.50121e-29
