wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,1.35918e-23,1.34748e-19,1.35918e-23,3.60929e-29
0.2001052632,1.27795e-23,1.34542e-19,1.27795e-23,4.10939e-29
0.2002105817,2.1699e-23,1.34337e-19,2.16989e-23,6.36309e-29
0.2003159557,1.53138e-23,1.34132e-19,1.53137e-23,3.23505e-29
0.2004213852,1.34457e-23,1.33927e-19,1.34457e-23,5.94173e-30
0.2005268701,1.97609e-23,1.33723e-19,1.97609e-23,7.00499e-30
0.2006324106,1.43208e-23,1.33519e-19,1.43208e-23,8.30355e-30
0.2007380066,1.15825e-23,1.33316e-19,1.15825e-23,8.11338e-30
0.2008436581,1.61177e-23,1.33113e-19,1.61177e-23,1.19483e-29
0.2009493653,1.5315e-23,1.3291e-19,1.53149e-23,1.34496e-29
0.2010551282,1.77141e-23,1.32707e-19,1.77141e-23,1.91261e-29
0.2011609466,1.18322e-23,1.32505e-19,1.18321e-23,2.04536e-29
0.2012668208,2.10497e-23,1.32304e-19,2.10497e-23,3.30211e-29
0.2013727507,1.47625e-23,1.32102e-19,1.47625e-23,2.87351e-29
0.2014787364,1.76226e-23,1.31902e-19,1.76226e-23,3.44495e-29
0.2015847778,1.8777e-23,1.31701e-19,1.8777e-23,4.4228e-29
0.2016908751,1.90436e-23,1.31501e-19,1.90436e-23,4.26635e-29
0.2017970282,1.46061e-23,1.31301e-19,1.4606e-23,2.19948e-29
0.2019032371,1.94651e-23,1.31102e-19,1.94651e-23,1.67794e-29
0.202009502,1.8697e-23,1.30903e-19,1.8697e-23,1.50893e-29
0.2021158228,1.50405e-23,1.30704e-19,1.50405e-23,6.51819e-30
0.2022221995,1.24326e-23,1.30505e-19,1.24326e-23,4.70428e-30
0.2023286323,1.30556e-23,1.30307e-19,1.30556e-23,9.08259e-30
0.202435121,1.58368e-23,1.3011e-19,1.58368e-23,1.46433e-29
0.2025416658,1.49222e-23,1.29912e-19,1.49222e-23,1.72247e-29
0.2026482667,6.54814e-24,1.29715e-19,6.54813e-24,1.34222e-29
0.2027549237,1.66386e-23,1.29519e-19,1.66385e-23,2.41907e-29
0.2028616368,1.46328e-23,1.29323e-19,1.46327e-23,2.84987e-29
0.2029684061,1.40762e-23,1.29127e-19,1.40762e-23,3.3946e-29
0.2030752316,1.86315e-23,1.28931e-19,1.86314e-23,5.51975e-29
0.2031821133,2.25421e-23,1.28736e-19,2.2542e-23,7.63453e-29
0.2032890512,2.17429e-23,1.28542e-19,2.17429e-23,8.70872e-29
0.2033960455,1.40297e-23,1.28347e-19,1.40296e-23,4.20514e-29
0.203503096,1.91619e-23,1.28153e-19,1.91618e-23,1.0849e-29
0.2036102029,2.23038e-23,1.27959e-19,2.23037e-23,6.90974e-30
0.2037173662,2.068e-23,1.27766e-19,2.068e-23,1.15773e-29
0.2038245858,1.96098e-23,1.27573e-19,1.96098e-23,1.43276e-29
0.2039318619,1.54018e-23,1.2738e-19,1.54018e-23,1.73423e-29
0.2040391945,1.91326e-23,1.27188e-19,1.91326e-23,2.32382e-29
0.2041465835,1.81304e-23,1.26996e-19,1.81303e-23,3.03449e-29
0.2042540291,2.43255e-23,1.26804e-19,2.43255e-23,4.60305e-29
0.2043615312,2.08398e-23,1.26613e-19,2.08398e-23,4.84532e-29
0.2044690899,2.2327e-23,1.26422e-19,2.2327e-23,5.42694e-29
0.2045767052,2.35356e-23,1.26232e-19,2.35355e-23,5.64349e-29
0.2046843772,2.70308e-23,1.26041e-19,2.70308e-23,6.70783e-29
0.2047921058,2.41323e-23,1.25851e-19,2.41323e-23,7.11421e-29
0.2048998911,2.10678e-23,1.25662e-19,2.10678e-23,4.06547e-29
0.2050077332,1.99044e-23,1.25473e-19,1.99044e-23,1.53925e-29
0.205115632,2.06596e-23,1.25284e-19,2.06596e-23,1.21834e-29
0.2052235876,2.39016e-23,1.25095e-19,2.39016e-23,9.94996e-30
0.2053316,2.19077e-23,1.24907e-19,2.19076e-23,1.02819e-29
0.2054396693,2.37143e-23,1.24719e-19,2.37142e-23,1.86306e-29
0.2055477954,2.17224e-23,1.24532e-19,2.17224e-23,2.53497e-29
0.2056559784,1.97361e-23,1.24344e-19,1.97361e-23,3.0452e-29
0.2057642184,2.45453e-23,1.24158e-19,2.45453e-23,4.49494e-29
0.2058725154,2.07748e-23,1.23971e-19,2.07747e-23,4.62939e-29
0.2059808694,2.65933e-23,1.23785e-19,2.65932e-23,5.7772e-29
0.2060892803,2.21355e-23,1.23599e-19,2.21354e-23,6.3687e-29
0.2061977484,1.95741e-23,1.23413e-19,1.9574e-23,6.96865e-29
0.2063062735,2.04252e-23,1.23228e-19,2.04251e-23,8.13991e-29
0.2064148558,2.40888e-23,1.23043e-19,2.40887e-23,1.05654e-28
0.2065234952,2.46596e-23,1.22859e-19,2.46595e-23,8.14164e-29
0.2066321917,1.79489e-23,1.22675e-19,1.79489e-23,1.78436e-29
0.2067409455,2.47365e-23,1.22491e-19,2.47365e-23,1.00286e-29
0.2068497565,2.24451e-23,1.22307e-19,2.24451e-23,1.03096e-29
0.2069586248,2.23537e-23,1.22124e-19,2.23536e-23,1.71192e-29
0.2070675504,2.72036e-23,1.21941e-19,2.72036e-23,2.65519e-29
0.2071765333,3.11106e-23,1.21759e-19,3.11106e-23,3.92329e-29
0.2072855736,2.6834e-23,1.21577e-19,2.6834e-23,4.58659e-29
0.2073946713,2.80372e-23,1.21395e-19,2.80371e-23,5.85469e-29
0.2075038264,2.67706e-23,1.21213e-19,2.67705e-23,7.44153e-29
0.2076130389,3.01313e-23,1.21032e-19,3.01312e-23,1.02454e-28
0.2077223089,3.17416e-23,1.20851e-19,3.17415e-23,1.33182e-28
0.2078316365,2.75111e-23,1.2067e-19,2.7511e-23,1.37185e-28
0.2079410216,3.52774e-23,1.2049e-19,3.52772e-23,1.72947e-28
0.2080504642,3.26357e-23,1.2031e-19,3.26355e-23,1.98781e-28
0.2081599644,2.9252e-23,1.2013e-19,2.92519e-23,1.2727e-28
0.2082695223,3.47137e-23,1.19951e-19,3.47137e-23,3.35437e-29
0.2083791379,3.19867e-23,1.19772e-19,3.19867e-23,1.72117e-29
0.2084888111,2.15807e-23,1.19593e-19,2.15807e-23,1.74357e-29
0.208598542,2.96426e-23,1.19415e-19,2.96426e-23,2.33949e-29
0.2087083307,3.93032e-23,1.19237e-19,3.93031e-23,3.60225e-29
0.2088181772,3.01769e-23,1.19059e-19,3.01769e-23,3.94465e-29
0.2089280815,3.10591e-23,1.18882e-19,3.10591e-23,5.46584e-29
0.2090380437,3.9091e-23,1.18705e-19,3.90909e-23,8.04248e-29
0.2091480637,3.22032e-23,1.18528e-19,3.22031e-23,8.80541e-29
