wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,2.23559e-24,1.55405e-19,2.23553e-24,5.52686e-29
0.2001052632,2.10337e-24,1.55168e-19,2.10332e-24,5.16854e-29
0.2002105817,3.57377e-24,1.54931e-19,3.5737e-24,7.54264e-29
0.2003159557,2.5238e-24,1.54695e-19,2.52376e-24,4.05283e-29
0.2004213852,2.21738e-24,1.54459e-19,2.21737e-24,1.13803e-29
0.2005268701,3.26098e-24,1.54223e-19,3.26097e-24,1.23129e-29
0.2006324106,2.3648e-24,1.53988e-19,2.36479e-24,1.10599e-29
0.2007380066,1.91389e-24,1.53753e-19,1.91388e-24,8.99599e-30
0.2008436581,2.66505e-24,1.53519e-19,2.66503e-24,1.14307e-29
0.2009493653,2.53398e-24,1.53285e-19,2.53396e-24,1.17671e-29
0.2010551282,2.93286e-24,1.53052e-19,2.93285e-24,1.48762e-29
0.2011609466,1.9603e-24,1.52819e-19,1.96029e-24,1.49579e-29
0.2012668208,3.48973e-24,1.52586e-19,3.48971e-24,2.43891e-29
0.2013727507,2.44901e-24,1.52354e-19,2.44899e-24,2.25533e-29
0.2014787364,2.92541e-24,1.52122e-19,2.92538e-24,2.88758e-29
0.2015847778,3.1191e-24,1.51891e-19,3.11906e-24,3.78892e-29
0.2016908751,3.16547e-24,1.5166e-19,3.16543e-24,4.05617e-29
0.2017970282,2.42944e-24,1.5143e-19,2.42941e-24,2.72499e-29
0.2019032371,3.23976e-24,1.512e-19,3.23974e-24,2.59846e-29
0.202009502,3.11395e-24,1.5097e-19,3.11393e-24,2.49549e-29
0.2021158228,2.50661e-24,1.50741e-19,2.5066e-24,1.38365e-29
0.2022221995,2.07335e-24,1.50512e-19,2.07334e-24,1.07445e-29
0.2023286323,2.17866e-24,1.50284e-19,2.17865e-24,1.76281e-29
0.202435121,2.64452e-24,1.50056e-19,2.64449e-24,2.64844e-29
0.2025416658,2.49342e-24,1.49828e-19,2.49339e-24,2.98114e-29
0.2026482667,1.09488e-24,1.49601e-19,1.09486e-24,2.28811e-29
0.2027549237,2.78386e-24,1.49374e-19,2.78382e-24,4.08162e-29
0.2028616368,2.44987e-24,1.49148e-19,2.44982e-24,4.65723e-29
0.2029684061,2.35823e-24,1.48922e-19,2.35818e-24,5.38298e-29
0.2030752316,3.12344e-24,1.48697e-19,3.12335e-24,8.42146e-29
0.2031821133,3.7815e-24,1.48472e-19,3.78138e-24,1.12985e-28
0.2032890512,3.64983e-24,1.48247e-19,3.6497e-24,1.23645e-28
0.2033960455,2.35658e-24,1.48023e-19,2.35651e-24,6.44603e-29
0.203503096,3.22067e-24,1.47799e-19,3.22065e-24,2.28916e-29
0.2036102029,3.75119e-24,1.47576e-19,3.75117e-24,1.78788e-29
0.2037173662,3.48037e-24,1.47353e-19,3.48034e-24,2.52573e-29
0.2038245858,3.30239e-24,1.4713e-19,3.30236e-24,2.85576e-29
0.2039318619,2.59544e-24,1.46908e-19,2.59541e-24,3.13489e-29
0.2040391945,3.22623e-24,1.46686e-19,3.22619e-24,3.89877e-29
0.2041465835,3.05922e-24,1.46465e-19,3.05917e-24,4.49241e-29
0.2042540291,4.10721e-24,1.46244e-19,4.10715e-24,5.68183e-29
0.2043615312,3.52095e-24,1.46023e-19,3.5209e-24,4.65057e-29
0.2044690899,3.77465e-24,1.45803e-19,3.77461e-24,4.10597e-29
0.2045767052,3.98154e-24,1.45583e-19,3.9815e-24,4.07971e-29
0.2046843772,4.57579e-24,1.45364e-19,4.57575e-24,4.55568e-29
0.2047921058,4.08778e-24,1.45145e-19,4.08774e-24,4.33004e-29
0.2048998911,3.57098e-24,1.44926e-19,3.57095e-24,3.09921e-29
0.2050077332,3.37596e-24,1.44708e-19,3.37594e-24,1.90969e-29
0.205115632,3.50631e-24,1.4449e-19,3.50629e-24,1.77216e-29
0.2052235876,4.05915e-24,1.44272e-19,4.05913e-24,1.73132e-29
0.2053316,3.72292e-24,1.44055e-19,3.7229e-24,1.86372e-29
