system_id,H2O,CO2,O2,O3,CH4,N2,N2O,CO,H2,H2S,SO2,NH3,stellar_type,stellar_teff,stellar_radius,planet_radius,planet_mass,surface_gravity,orbital_distance,surface_pressure,snr_mean,snr_max,rp_rs_sq,retrieval_quality
2157,-1.177091619001677,-1.9407799082605397,-1.7153012124434008,-5.499074007535021,-4.614640505150211,,,,,,,,K,4577.3,,0.0072911251410905575,,,,,1.8127608695578314,3.935132865887401,5.31605058230428e-05,0
2158,-0.9168772137144958,-4.616202644991647,-2.120006297688786,-6.782619260293821,-5.89818575790901,,,,,,,,K,3908.7,,0.1070665658623765,,,,,0.32954225181544594,2.0600690839893736,0.011463249525562606,0
2159,-1.170047663108814,-2.2773614614750946,-1.9477889415594762,-6.411837243660007,-5.527403741275196,,,,,,,,M,3688.6,,0.04926963131043973,,,,,0.2540048261652499,0.832210712023885,0.002427496569466663,0
2160,-1.1099507316913555,-2.3323834921463966,-1.3963358355409776,-6.4858486466290834,-5.601415144244273,,,,,,,,K,3977.5,,0.057525765427892124,,,,,0.4235625981420181,3.976409264924779,0.003309213688064869,0
2161,-0.13890454505739203,-0.4599199207421649,-0.8043884597232076,-6.065276153764924,-2.313767478158359,,,,,,,,K,4516.8,,0.02385194373193035,,,,,1.2799547366532258,4.649153637334352,0.0005689152197911715,0
2162,-1.5728359672770975,-2.501454415139094,-2.383397215113596,-5.965690191749719,-5.081256689364908,,,,,,,,K,5056.0,,0.019363822072689454,,,,,6.2278481103929435,11.686960484013872,0.0003749576052627754,0
2163,-1.0205700813711656,-2.126910684989692,-1.8770348164216477,-6.476635385878556,-5.592201883493745,,,,,,,,M,3614.3,,0.05642696794261663,,,,,0.24410784211038516,0.8051979692604694,0.0031840027111970847,0
2164,-4.0161852342088915,-2.8297745170819657,-1.632983520662565,-6.67907981356137,-5.794646311176559,,,,,,,,K,4415.0,,0.08620393747587703,,,,,1.2762707661510255,3.040525849931982,0.007431118836344915,0
2165,-3.5940992173844273,-2.7671647175820295,-1.9632759746234156,-6.321930107017592,-5.437496604632782,,,,,,,,K,4439.7,,0.04081742015088275,,,,,1.1507961653198746,2.8204029206863335,0.001666061787773689,0
2166,0.0,-0.20744349229635062,-0.7060987822827269,-5.854813395771983,-1.919568402806975,,,,,,,,K,4811.2,,0.01535302638065086,,,,,4.507977873450239,11.713704970103525,0.00023571541904496128,0
2167,-4.479541998994092,-1.0497590766778275,-1.310376307750201,-7.071150922225771,-6.18671741984096,,,,,,,,M,3430.0,,0.1958643446829619,,,,,0.4690629551350126,5.40125129316715,0.038362841518086103,0
2168,-1.2403034998280869,-2.4961361308093855,-2.0338219928357484,-6.291767122586183,-5.407333620201372,,,,,,,,M,3567.5,,0.03831992557291816,,,,,0.19616185842042885,0.7288062874642147,0.0014684166959139872,0
2169,-1.4078792762355823,-2.577851020310588,-1.7815269333835133,-6.489738471944463,-5.605304969559652,,,,,,,,K,4054.5,,0.05799607607447481,,,,,0.264344365145574,1.401469653077086,0.0033635448400362697,0
2170,-0.22028481191727667,-0.7931425686093625,-1.078212570336419,-5.958501204923282,-5.074067702538471,,,,,,,,K,5042.3,,0.019074608845695222,,,,,5.646596025368429,12.026190142590776,0.00036384070261627445,0
2171,-0.3710270813527523,-0.8509029781190636,-0.8324193326261806,-5.774444289167448,-4.890010786782638,,,,,,,,K,3952.7,,0.012975711232104028,,,,,0.49448964549599655,1.8273060775170928,0.00016836908197895062,0
2172,-0.8115955432638665,-1.4363593665533498,-1.7767417981593234,-6.029761838002784,-5.1453283356179735,,,,,,,,M,3402.5,,0.02214308027788204,,,,,0.18084848037680915,0.6486864641247925,0.0004903160041927285,0
2173,-3.477538687649769,-2.383525921414807,-2.068989524166562,-6.2233019664728815,-5.338868464088071,,,,,,,,K,4459.0,,0.03320348016303045,,,,,1.7439492635963407,4.195611205161785,0.0011024710949367569,0
2174,-0.609283733941394,-2.1699328593441045,-0.9406948722207193,-5.790603223011845,-4.906169720627036,,,,,,,,K,4613.1,,0.013422119831147812,,,,,1.7573939706128259,4.697519295257967,0.00018015330076169136,0
2175,-3.616294323592653,-2.6487975322530257,-2.062513001347849,-6.340710581501476,-5.456277079116665,,,,,,,,K,4241.6,,0.04245400927533236,,,,,0.42637680744763157,1.22014322014322,0.0018023429035500063,0
2176,0.0,-0.4251340372647372,-0.6353189445729344,-6.355195658191619,-5.470762155806808,,,,,,,,K,4569.0,,0.04376097222132924,,,,,2.5291819936700155,14.470646964856229,0.0019150226897559498,0
2177,-3.5755506986344967,-2.4627527583829605,-2.4184707000006815,-6.306235206536882,-5.421801704152071,,,,,,,,K,4459.0,,0.039498214183080714,,,,,1.8901925939154607,4.5826800792659155,0.0015601089236525186,0
2178,-3.2199515825610403,-2.5182945660484117,-2.413885104334671,-6.005343646782419,-5.120910144397609,,,,,,,,K,4852.4,,0.02103970658219075,,,,,4.488731612941933,8.997683498332238,0.0004426692530646807,0
2179,-0.9893635246474435,-1.8119805767460484,-0.9797151615048858,-5.617613797761229,-4.733180295376419,,,,,,,,K,4965.2,,0.00934454151837449,,,,,3.591712606434847,8.848632688834236,8.732045618862463e-05,0
2180,-3.2004430772913954,-2.3877050172839924,-2.0912301065163876,-5.988836450015796,-5.1044029476309865,,,,,,,,K,4530.5,,0.02032512084330422,,,,,1.5906573597188156,3.7386900463708104,0.0004131105372949197,0
2181,-0.6995069210109599,-0.9268573255077057,-0.9092150181152143,-5.980756061566627,-5.096322559181816,,,,,,,,K,4137.1,,0.019984225826882474,,,,,0.5161544530679736,2.6441121529896985,0.00039936928189983643,0
2182,0.0,-0.3407035833969301,-0.7538491036734105,-6.429891175777287,-2.2759042650004537,,,,,,,,K,4310.4,,0.051167238415533424,,,,,1.4858362995606902,8.838949697690822,0.0026180862870720393,0
2183,-2.938070262518867,-2.096749584322569,-2.328009509111595,-5.766828683669811,-4.303422235380138,,,,,,,,K,4497.5,,0.01277049978923268,,,,,1.4106239684052164,3.4235224349594118,0.00016308566486679193,0
2184,-4.566475308394907,-5.011210589762918,-2.3881489356490597,-7.1447098763341526,-6.260276373949342,,,,,,,,M,3361.2,,0.2284689366068075,,,,,0.12792493953023415,0.4576093477701912,0.05219805499424542,0
2185,-1.0432674092199812,-2.225791676734893,-2.1409306862961484,-6.034654845931389,-5.150221343546578,,,,,,,,K,4549.8,,0.02237104253606138,,,,,1.0334661621883543,2.484131555016672,0.0005004635441502676,0
2186,-0.7853738018670313,-1.362886671467166,-0.8978986491315397,-6.404773704601871,-5.52034020221706,,,,,,,,M,3385.9,,0.04854649873920773,,,,,0.23106009290194837,2.5110332055980407,0.0023567625398358974,0
2187,-1.0176180723378312,-2.0453050757050812,-2.052247820475017,-6.426120013444983,-4.261489409268879,,,,,,,,M,3441.0,,0.05076491327488791,,,,,0.31582447926572627,1.105379238724671,0.002577076419806891,0
2188,-3.1296068736990197,-0.9439791755558677,-0.7435350832457757,-5.92889812389917,-2.328246013762037,,,,,,,,K,4332.4,,0.017928491473506645,,,,,0.8981668096836393,2.6201436657206534,0.00032143080651560044,0
2189,-4.196906801280156,-2.717665020408551,-2.1884946722340133,-6.83199806262167,-5.94756456023686,,,,,,,,K,4090.3,,0.11872541417345128,,,,,0.4360211963067283,1.6391377838010768,0.014095723970657547,0
2190,-0.9452427635749955,-1.982183456830957,-1.8850498359030077,-5.799280275360109,-4.9148467729753,,,,,,,,K,4602.1,,0.013668137567091116,,,,,1.522627875884708,3.573063512097033,0.00018681798455292745,0
2191,0.0,-0.20544005301286572,-0.6254415967436953,-5.417348384261059,-4.532914881876248,,,,,,,,K,5067.0,,0.006144669534764723,,,,,5.936404115046834,11.871666522350305,3.7756963691465714e-05,0
2192,-3.7195754859771073,-2.1393987397719902,-2.227123598668387,-6.428102334288322,-3.204925292099545,,,,,,,,K,4230.6,,0.050976000507406194,,,,,0.5712488045398922,2.1125172385819746,0.0025985526277310764,0
2193,-1.2526257960401044,-1.1786574098673248,-1.6224195584356544,-6.125598969145669,-5.241165466760858,,,,,,,,K,3952.7,,0.027062175068728236,,,,,0.3316517926114574,2.4297565452403838,0.0007323613194504961,0
2194,-1.1768517389140039,-1.3708488698561783,-1.7838296267490885,-5.44513029001801,-4.5606967876332,,,,,,,,K,5075.3,,0.006512606061635709,,,,,4.792238770308744,9.179452416516574,4.241403771405418e-05,0
2195,-3.494126880272293,-1.766228688692926,-0.9113953691128442,-6.237338129461172,-5.352904627076361,,,,,,,,K,4384.7,,0.034193515525703995,,,,,1.365348934845871,5.824485707073895,0.00116919650400656,0
2196,-3.5747621152027063,-2.5970520548919644,-1.5242132454395967,-6.30556794363306,-5.421134441248249,,,,,,,,K,4709.4,,0.03944308339773227,,,,,2.0196844094873256,6.1355640096945905,0.0015557568279204626,0
2197,-0.5864776337744406,-4.080318143387178,-0.9888661945271211,-6.291391800489723,-5.406958298104913,,,,,,,,K,4640.6,,0.03828983148369899,,,,,1.609356705001143,5.426929020150896,0.0014661111950500664,0
2198,-1.2173305265354817,-2.2586751703648367,-1.979173939930353,-6.457210932238097,-5.5727774298532875,,,,,,,,M,3369.4,,0.05417864263285784,,,,,0.24658727224091467,0.8913418411718146,0.0029353253175389213,0
2199,-1.4038187387600454,-2.7621269507530517,-1.2652997468377556,-6.954187290126201,-6.069753787741392,,,,,,,,K,3823.4,,0.15332917862972872,,,,,0.4174141648276765,8.482824252850424,0.02350983701926726,0
10021,-1.6290415157301332,-1.9239444088677855,-2.005696178786869,-5.917423916050568,-3.3707946087701064,,,,,,,,K,4522.3,,0.017503006374466643,,,,,2.9322156991860284,6.788591815498312,0.00030635523214462,0
20021,-0.6822337010152241,-2.273846960010597,-1.4332213091663768,-6.359755112174419,-5.475321609789608,,,,,,,,K,4244.4,,0.04418063159663018,,,,,0.5648108601528669,3.1716803594912384,0.0019519282082771574,0
21000,-0.729530095340065,-1.89771774859048,-1.7143548664968136,-5.696093634202098,-4.811660131817288,,,,,,,,K,4423.2,,0.011012940778132528,,,,,0.9561938511638816,2.3728249034940117,0.00012128486458265428,0
21001,-1.1655879318158053,-1.9917104600345719,-2.123620142830481,-6.005958507851306,-5.121525005466495,,,,,,,,K,4178.3,,0.02106680345610099,,,,,0.7272650689516579,2.085496853505049,0.0004438102078579885,0
21002,-3.645056574150551,-0.986617108530832,-1.1606792932278243,-6.365047870435082,-5.480614368050271,,,,,,,,K,3883.9,,0.04467283544245899,,,,,0.36981180525823076,3.320942707985915,0.00199566222646902,0
21003,-1.451894070915342,-3.6353050145296772,-1.474470810349217,-5.883463099037015,-4.999029596652204,,,,,,,,K,4797.4,,0.016301935892670812,,,,,4.518810642173978,9.493946028857197,0.00026575311384874887,0
21004,-1.489844598176029,-2.287086678797,-1.3510313720512614,-5.6321532155736955,-4.747719713188886,,,,,,,,K,5185.3,,0.009633312537793804,,,,,7.192588292693203,13.422730923400216,9.28007104508153e-05,0
21005,-4.03562791992948,-2.8780468029493793,-1.574682520991016,-6.695531316863406,-5.811097814478596,,,,,,,,K,4514.0,,0.089224272449964,,,,,1.3948610893608124,4.899712492131811,0.007960970794225405,0
21006,-0.8185372503560676,-1.738468018366152,-1.8200809900908084,-5.521038510941046,-3.488564889938049,,,,,,,,K,4811.2,,0.0076341780148843855,,,,,3.788537871370392,8.087844080540334,5.828067396294409e-05,0
