wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,1.08073e-26,3.3734e-19,1.0807e-26,3.02131e-31
0.2001052632,1.11127e-26,3.36825e-19,1.11123e-26,3.0894e-31
0.2002105817,1.36832e-26,3.36311e-19,1.36828e-26,3.59946e-31
0.2003159557,1.16953e-26,3.35798e-19,1.16951e-26,2.10799e-31
0.2004213852,1.11253e-26,3.35285e-19,1.11253e-26,5.47873e-32
0.2005268701,1.40138e-26,3.34774e-19,1.40137e-26,5.25007e-32
0.2006324106,1.01648e-26,3.34264e-19,1.01648e-26,5.15938e-32
0.2007380066,1.01468e-26,3.33754e-19,1.01467e-26,5.00785e-32
0.2008436581,1.29794e-26,3.33246e-19,1.29793e-26,6.24108e-32
0.2009493653,1.13985e-26,3.32738e-19,1.13984e-26,6.09349e-32
0.2010551282,1.32093e-26,3.32231e-19,1.32092e-26,8.13361e-32
0.2011609466,1.14849e-26,3.31726e-19,1.14848e-26,9.73525e-32
0.2012668208,1.53226e-26,3.31221e-19,1.53225e-26,1.35886e-31
0.2013727507,1.229e-26,3.30717e-19,1.22899e-26,1.3521e-31
0.2014787364,1.34332e-26,3.30214e-19,1.34331e-26,1.64195e-31
0.2015847778,1.39016e-26,3.29712e-19,1.39014e-26,2.09408e-31
0.2016908751,1.34979e-26,3.29211e-19,1.34976e-26,2.18021e-31
0.2017970282,1.3243e-26,3.2871e-19,1.32428e-26,1.55781e-31
0.2019032371,1.45861e-26,3.28211e-19,1.45859e-26,1.28735e-31
0.202009502,1.41518e-26,3.27713e-19,1.41517e-26,1.2141e-31
0.2021158228,1.23258e-26,3.27215e-19,1.23257e-26,6.64639e-32
0.2022221995,1.13235e-26,3.26719e-19,1.13235e-26,5.5447e-32
0.2023286323,1.17911e-26,3.26223e-19,1.1791e-26,9.62284e-32
0.202435121,1.30564e-26,3.25728e-19,1.30563e-26,1.38981e-31
0.2025416658,1.18096e-26,3.25234e-19,1.18094e-26,1.53143e-31
0.2026482667,4.94252e-27,3.24741e-19,4.94241e-27,1.1559e-31
0.2027549237,1.31511e-26,3.24249e-19,1.31509e-26,2.13338e-31
0.2028616368,1.27168e-26,3.23758e-19,1.27166e-26,2.6843e-31
0.2029684061,1.33297e-26,3.23268e-19,1.33294e-26,3.35875e-31
0.2030752316,1.55436e-26,3.22778e-19,1.55431e-26,4.7365e-31
0.2031821133,1.63499e-26,3.2229e-19,1.63493e-26,5.75485e-31
0.2032890512,1.72651e-26,3.21802e-19,1.72644e-26,6.72904e-31
0.2033960455,1.22781e-26,3.21315e-19,1.22777e-26,3.71791e-31
0.203503096,1.57777e-26,3.20829e-19,1.57776e-26,1.12742e-31
0.2036102029,1.69811e-26,3.20344e-19,1.6981e-26,7.62123e-32
0.2037173662,1.67515e-26,3.1986e-19,1.67514e-26,1.21271e-31
0.2038245858,1.70643e-26,3.19377e-19,1.70641e-26,1.51416e-31
0.2039318619,1.38878e-26,3.18895e-19,1.38876e-26,1.76428e-31
0.2040391945,1.59169e-26,3.18413e-19,1.59167e-26,2.13534e-31
0.2041465835,1.61563e-26,3.17933e-19,1.6156e-26,2.62021e-31
0.2042540291,1.86447e-26,3.17453e-19,1.86444e-26,3.09187e-31
0.2043615312,1.71576e-26,3.16974e-19,1.71573e-26,2.73138e-31
0.2044690899,1.78975e-26,3.16496e-19,1.78972e-26,2.4665e-31
0.2045767052,1.84056e-26,3.16019e-19,1.84054e-26,2.38512e-31
0.2046843772,1.97722e-26,3.15543e-19,1.97719e-26,2.57802e-31
0.2047921058,1.856e-26,3.15067e-19,1.85598e-26,2.58327e-31
0.2048998911,1.77042e-26,3.14593e-19,1.7704e-26,1.90031e-31
0.2050077332,1.76033e-26,3.14119e-19,1.76031e-26,1.1011e-31
0.205115632,1.84695e-26,3.13646e-19,1.84694e-26,9.74818e-32
0.2052235876,1.90395e-26,3.13174e-19,1.90394e-26,8.37044e-32
0.2053316,1.87925e-26,3.12703e-19,1.87924e-26,9.40381e-32
0.2054396693,1.99242e-26,3.12232e-19,1.9924e-26,1.6063e-31
0.2055477954,2.01317e-26,3.11763e-19,2.01315e-26,2.29359e-31
0.2056559784,1.862e-26,3.11294e-19,1.86197e-26,2.79317e-31
0.2057642184,2.1139e-26,3.10826e-19,2.11386e-26,3.86594e-31
0.2058725154,1.92175e-26,3.1036e-19,1.92171e-26,4.11097e-31
0.2059808694,2.13707e-26,3.09893e-19,2.13702e-26,4.77729e-31
0.2060892803,1.86691e-26,3.09428e-19,1.86685e-26,5.44274e-31
0.2061977484,1.95857e-26,3.08964e-19,1.9585e-26,6.75516e-31
0.2063062735,2.01727e-26,3.085e-19,2.0172e-26,7.83665e-31
0.2064148558,2.13639e-26,3.08037e-19,2.13629e-26,9.23961e-31
0.2065234952,2.05438e-26,3.07575e-19,2.05431e-26,7.12538e-31
0.2066321917,1.83163e-26,3.07114e-19,1.83161e-26,2.16721e-31
0.2067409455,2.1708e-26,3.06654e-19,2.17078e-26,1.24915e-31
0.2068497565,2.10977e-26,3.06194e-19,2.10976e-26,1.31347e-31
0.2069586248,2.02827e-26,3.05736e-19,2.02825e-26,1.95771e-31
0.2070675504,2.26079e-26,3.05278e-19,2.26076e-26,2.70816e-31
0.2071765333,2.463e-26,3.04821e-19,2.46296e-26,3.71007e-31
0.2072855736,2.27819e-26,3.04365e-19,2.27814e-26,4.41521e-31
0.2073946713,2.3947e-26,3.03909e-19,2.39465e-26,5.56058e-31
0.2075038264,2.35165e-26,3.03455e-19,2.35158e-26,6.95518e-31
0.2076130389,2.5701e-26,3.03001e-19,2.57001e-26,8.98376e-31
0.2077223089,2.58273e-26,3.02548e-19,2.58263e-26,1.08999e-30
0.2078316365,2.43934e-26,3.02096e-19,2.43922e-26,1.14279e-30
0.2079410216,2.8874e-26,3.01645e-19,2.88726e-26,1.31297e-30
0.2080504642,2.69857e-26,3.01194e-19,2.69843e-26,1.38105e-30
0.2081599644,2.68213e-26,3.00744e-19,2.68204e-26,8.99445e-31
0.2082695223,2.83514e-26,3.00295e-19,2.83511e-26,2.51601e-31
0.2083791379,2.91433e-26,2.99847e-19,2.91431e-26,1.48598e-31
0.2084888111,2.24073e-26,2.994e-19,2.24072e-26,1.72486e-31
0.208598542,2.88651e-26,2.98953e-19,2.88648e-26,2.1678e-31
0.2087083307,3.4398e-26,2.98508e-19,3.43978e-26,2.70541e-31
0.2088181772,2.84268e-26,2.98063e-19,2.84265e-26,3.0495e-31
0.2089280815,3.24882e-26,2.97618e-19,3.24877e-26,4.43201e-31
0.2090380437,3.71749e-26,2.97175e-19,3.71743e-26,6.26951e-31
0.2091480637,3.30631e-26,2.96732e-19,3.30624e-26,7.2572e-31
0.2092581416,3.45869e-26,2.96291e-19,3.45859e-26,9.21507e-31
0.2093682775,4.10927e-26,2.9585e-19,4.10915e-26,1.21605e-30
0.2094784713,3.22107e-26,2.95409e-19,3.22093e-26,1.33821e-30
0.2095887232,4.11436e-26,2.9497e-19,4.11415e-26,2.02898e-30
0.209699033,4.35828e-26,2.94531e-19,4.35803e-26,2.52988e-30
0.2098094009,6.08854e-26,2.94093e-19,6.08828e-26,2.61238e-30
0.2099198269,4.52139e-26,2.93656e-19,4.52132e-26,7.5396e-31
0.210030311,4.41798e-26,2.9322e-19,4.41792e-26,5.76707e-31
0.2101408533,4.59901e-26,2.92784e-19,4.59897e-26,4.65124e-31
0.2102514538,7.84228e-26,2.92349e-19,7.84222e-26,6.46701e-31
0.2103621124,4.70823e-26,2.91915e-19,4.70816e-26,7.05574e-31
0.2104728293,6.66404e-26,2.91482e-19,6.66392e-26,1.20251e-30
0.2105836045,8.27104e-26,2.91049e-19,8.27088e-26,1.59741e-30
0.210694438,3.81204e-26,2.90618e-19,3.81191e-26,1.25761e-30
0.2108053298,6.97075e-26,2.90187e-19,6.97055e-26,1.96373e-30
0.21091628,3.046e-26,2.89756e-19,3.04585e-26,1.52943e-30
0.2110272885,5.82057e-26,2.89327e-19,5.82031e-26,2.60765e-30
0.2111383555,6.59471e-26,2.88898e-19,6.59429e-26,4.11764e-30
0.211249481,9.27389e-26,2.8847e-19,9.27328e-26,6.1498e-30
0.2113606649,6.13408e-26,2.88043e-19,6.13357e-26,5.13248e-30
0.2114719074,5.91094e-26,2.87616e-19,5.91051e-26,4.28064e-30
0.2115832084,4.8805e-26,2.87191e-19,4.88031e-26,1.80633e-30
0.2116945679,7.50814e-26,2.86766e-19,7.50806e-26,8.26013e-31
0.2118059861,8.90241e-26,2.86341e-19,8.90231e-26,9.82004e-31
0.211917463,6.20493e-26,2.85918e-19,6.20483e-26,9.99397e-31
0.2120289985,8.59897e-26,2.85495e-19,8.59884e-26,1.36032e-30
0.2121405927,8.29502e-26,2.85073e-19,8.29488e-26,1.39956e-30
0.2122522456,6.74644e-26,2.84652e-19,6.74632e-26,1.2838e-30
0.2123639573,4.79459e-26,2.84231e-19,4.79448e-26,1.10294e-30
0.2124757278,2.76607e-26,2.83811e-19,2.76599e-26,8.43851e-31
0.2125875572,5.97983e-26,2.83392e-19,5.97967e-26,1.601e-30
0.2126994454,7.61072e-26,2.82974e-19,7.61049e-26,2.2499e-30
0.2128113924,7.06726e-26,2.82556e-19,7.06698e-26,2.74623e-30
0.2129233984,8.48667e-26,2.8214e-19,8.48628e-26,3.90647e-30
0.2130354634,6.41338e-26,2.81723e-19,6.41297e-26,4.03908e-30
0.2131475873,8.88068e-26,2.81308e-19,8.88025e-26,4.24956e-30
0.2132597703,7.77909e-26,2.80893e-19,7.77888e-26,2.13001e-30
0.2133720122,9.63762e-26,2.80479e-19,9.63746e-26,1.66643e-30
0.2134843133,7.40324e-26,2.80066e-19,7.40312e-26,1.17265e-30
0.2135966735,7.84324e-26,2.79654e-19,7.84311e-26,1.3163e-30
0.2137090928,9.27932e-26,2.79242e-19,9.27914e-26,1.8483e-30
0.2138215712,9.85813e-26,2.78831e-19,9.8579e-26,2.28168e-30
0.2139341089,6.68012e-26,2.7842e-19,6.67991e-26,2.13368e-30
0.2140467058,6.43459e-26,2.78011e-19,6.43437e-26,2.15879e-30
0.214159362,1.02797e-25,2.77602e-19,1.02794e-25,2.9551e-30
0.2142720774,9.08652e-26,2.77194e-19,9.08618e-26,3.37193e-30
0.2143848522,1.18976e-25,2.76786e-19,1.1897e-25,5.31493e-30
0.2144976863,9.67276e-26,2.76379e-19,9.67217e-26,5.83404e-30
0.2146105798,8.42796e-26,2.75973e-19,8.4274e-26,5.56763e-30
0.2147235328,8.22518e-26,2.75568e-19,8.2246e-26,5.76368e-30
0.2148365452,7.80504e-26,2.75163e-19,7.80441e-26,6.30187e-30
0.214949617,7.78205e-26,2.74759e-19,7.78155e-26,4.98388e-30
0.2150627484,8.65825e-26,2.74327e-19,8.65801e-26,2.41138e-30
0.2151759393,6.00569e-26,2.73873e-19,6.00557e-26,1.23234e-30
0.2152891898,9.4894e-26,2.7342e-19,9.48922e-26,1.76001e-30
