wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,1.57304e-23,2.59446e-19,1.57303e-23,7.4968e-29
0.2001052632,1.47954e-23,2.59049e-19,1.47953e-23,7.47144e-29
0.2002105817,2.51305e-23,2.58654e-19,2.51303e-23,1.10905e-28
0.2003159557,1.77416e-23,2.58259e-19,1.77415e-23,5.54237e-29
0.2004213852,1.55827e-23,2.57865e-19,1.55827e-23,9.63116e-30
0.2005268701,2.29095e-23,2.57472e-19,2.29094e-23,1.00628e-29
0.2006324106,1.66083e-23,2.57079e-19,1.66082e-23,1.05301e-29
0.2007380066,1.34372e-23,2.56687e-19,1.34372e-23,9.02934e-30
0.2008436581,1.87051e-23,2.56296e-19,1.87051e-23,1.21778e-29
0.2009493653,1.77795e-23,2.55906e-19,1.77795e-23,1.3038e-29
0.2010551282,2.05718e-23,2.55516e-19,2.05718e-23,1.81334e-29
0.2011609466,1.37457e-23,2.55127e-19,1.37457e-23,1.98071e-29
0.2012668208,2.44624e-23,2.54739e-19,2.44623e-23,3.35053e-29
0.2013727507,1.71617e-23,2.54352e-19,1.71617e-23,3.15328e-29
0.2014787364,2.04937e-23,2.53965e-19,2.04936e-23,4.10939e-29
0.2015847778,2.18436e-23,2.53579e-19,2.18435e-23,5.59134e-29
0.2016908751,2.21614e-23,2.53193e-19,2.21613e-23,5.88752e-29
0.2017970282,1.70031e-23,2.52808e-19,1.70031e-23,3.4308e-29
0.2019032371,2.26673e-23,2.52425e-19,2.26673e-23,2.87477e-29
0.202009502,2.17803e-23,2.52041e-19,2.17802e-23,2.68873e-29
0.2021158228,1.75268e-23,2.51659e-19,1.75268e-23,1.19281e-29
0.2022221995,1.44928e-23,2.51277e-19,1.44928e-23,8.76867e-30
0.2023286323,1.52241e-23,2.50895e-19,1.52241e-23,1.77447e-29
0.202435121,1.84736e-23,2.50515e-19,1.84736e-23,2.9301e-29
0.2025416658,1.74126e-23,2.50135e-19,1.74126e-23,3.51328e-29
0.2026482667,7.64361e-24,2.49756e-19,7.64358e-24,2.77659e-29
0.2027549237,1.94287e-23,2.49377e-19,1.94287e-23,5.0632e-29
0.2028616368,1.70923e-23,2.49e-19,1.70923e-23,5.99989e-29
0.2029684061,1.64478e-23,2.48622e-19,1.64478e-23,7.1707e-29
0.2030752316,2.1778e-23,2.48246e-19,2.17779e-23,1.16168e-28
0.2031821133,2.6358e-23,2.47871e-19,2.63579e-23,1.59271e-28
0.2032890512,2.54322e-23,2.47496e-19,2.54321e-23,1.78432e-28
0.2033960455,1.64157e-23,2.47121e-19,1.64157e-23,8.79614e-29
0.203503096,2.24283e-23,2.46747e-19,2.24283e-23,2.23678e-29
0.2036102029,2.61147e-23,2.46374e-19,2.61147e-23,1.38338e-29
0.2037173662,2.42217e-23,2.46002e-19,2.42217e-23,2.38233e-29
0.2038245858,2.29759e-23,2.4563e-19,2.29759e-23,2.96103e-29
0.2039318619,1.80518e-23,2.45259e-19,1.80517e-23,3.57321e-29
0.2040391945,2.24321e-23,2.44889e-19,2.2432e-23,4.65384e-29
0.2041465835,2.12641e-23,2.44519e-19,2.12641e-23,5.74954e-29
0.2042540291,2.85397e-23,2.44151e-19,2.85397e-23,7.76027e-29
0.2043615312,2.44584e-23,2.43782e-19,2.44584e-23,6.71985e-29
0.2044690899,2.62127e-23,2.43415e-19,2.62126e-23,6.17707e-29
0.2045767052,2.76409e-23,2.43048e-19,2.76408e-23,6.12796e-29
