wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,9.29869e-27,2.26127e-19,9.29797e-27,7.15235e-31
0.2001052632,9.55811e-27,2.25782e-19,9.55761e-27,5.00063e-31
0.2002105817,1.17652e-26,2.25437e-19,1.17647e-26,5.42269e-31
0.2003159557,1.00527e-26,2.25093e-19,1.00524e-26,3.25423e-31
0.2004213852,9.55973e-27,2.2475e-19,9.55962e-27,1.09076e-31
0.2005268701,1.20378e-26,2.24407e-19,1.20378e-26,8.65423e-32
0.2006324106,8.7288e-27,2.24065e-19,8.72874e-27,6.05792e-32
0.2007380066,8.71054e-27,2.23723e-19,8.7105e-27,4.48602e-32
0.2008436581,1.11386e-26,2.23382e-19,1.11386e-26,4.66036e-32
0.2009493653,9.77887e-27,2.23042e-19,9.77883e-27,4.10408e-32
0.2010551282,1.13288e-26,2.22702e-19,1.13287e-26,5.13308e-32
0.2011609466,9.84674e-27,2.22363e-19,9.84667e-27,6.25788e-32
0.2012668208,1.31329e-26,2.22025e-19,1.31328e-26,9.33734e-32
0.2013727507,1.05304e-26,2.21687e-19,1.05303e-26,1.03981e-31
0.2014787364,1.15063e-26,2.2135e-19,1.15062e-26,1.41927e-31
0.2015847778,1.19037e-26,2.21013e-19,1.19035e-26,1.95483e-31
0.2016908751,1.15544e-26,2.20678e-19,1.15542e-26,2.32073e-31
0.2017970282,1.13327e-26,2.20342e-19,1.13325e-26,2.1843e-31
0.2019032371,1.24781e-26,2.20007e-19,1.24779e-26,2.26614e-31
0.202009502,1.21029e-26,2.19673e-19,1.21026e-26,2.35282e-31
0.2021158228,1.05378e-26,2.1934e-19,1.05377e-26,1.62645e-31
0.2022221995,9.67793e-27,2.19007e-19,9.67779e-27,1.47775e-31
0.2023286323,1.00744e-26,2.18675e-19,1.00742e-26,2.36442e-31
0.202435121,1.11521e-26,2.18343e-19,1.11517e-26,3.30291e-31
0.2025416658,1.0084e-26,2.18012e-19,1.00836e-26,3.58161e-31
0.2026482667,4.21907e-27,2.17682e-19,4.2188e-27,2.71268e-31
0.2027549237,1.12225e-26,2.17352e-19,1.1222e-26,5.0318e-31
0.2028616368,1.08486e-26,2.17022e-19,1.0848e-26,6.19057e-31
0.2029684061,1.13679e-26,2.16694e-19,1.13672e-26,7.56742e-31
0.2030752316,1.32519e-26,2.16366e-19,1.32509e-26,1.02561e-30
0.2031821133,1.3935e-26,2.16038e-19,1.39338e-26,1.19963e-30
0.2032890512,1.47104e-26,2.15711e-19,1.47091e-26,1.32557e-30
0.2033960455,1.0458e-26,2.15385e-19,1.04572e-26,8.01512e-31
0.203503096,1.34342e-26,2.15059e-19,1.34339e-26,3.1905e-31
0.2036102029,1.44543e-26,2.14734e-19,1.44541e-26,2.45046e-31
0.2037173662,1.42545e-26,2.1441e-19,1.42542e-26,3.4828e-31
0.2038245858,1.45161e-26,2.14086e-19,1.45157e-26,4.03034e-31
0.2039318619,1.18104e-26,2.13763e-19,1.181e-26,4.28004e-31
0.2040391945,1.35317e-26,2.1344e-19,1.35312e-26,4.68283e-31
0.2041465835,1.37309e-26,2.13118e-19,1.37304e-26,4.84501e-31
0.2042540291,1.58407e-26,2.12796e-19,1.58402e-26,4.465e-31
0.2043615312,1.45726e-26,2.12475e-19,1.45723e-26,2.90686e-31
0.2044690899,1.51962e-26,2.12155e-19,1.5196e-26,1.96571e-31
0.2045767052,1.56228e-26,2.11835e-19,1.56226e-26,1.78032e-31
0.2046843772,1.67775e-26,2.11515e-19,1.67773e-26,1.83698e-31
0.2047921058,1.5744e-26,2.11197e-19,1.57438e-26,1.69021e-31
0.2048998911,1.50134e-26,2.10879e-19,1.50133e-26,1.43565e-31
0.2050077332,1.49232e-26,2.10561e-19,1.49231e-26,1.20838e-31
0.205115632,1.56528e-26,2.10244e-19,1.56526e-26,1.30008e-31
0.2052235876,1.61308e-26,2.09928e-19,1.61307e-26,1.37849e-31
0.2053316,1.59167e-26,2.09612e-19,1.59165e-26,1.71686e-31
0.2054396693,1.687e-26,2.09297e-19,1.68697e-26,2.83536e-31
0.2055477954,1.70405e-26,2.08982e-19,1.70401e-26,4.06037e-31
0.2056559784,1.57561e-26,2.08668e-19,1.57556e-26,5.08823e-31
0.2057642184,1.78822e-26,2.08354e-19,1.78815e-26,7.19373e-31
0.2058725154,1.62518e-26,2.08041e-19,1.6251e-26,8.02818e-31
0.2059808694,1.80672e-26,2.07729e-19,1.80662e-26,9.66213e-31
0.2060892803,1.57785e-26,2.07417e-19,1.57774e-26,1.09498e-30
0.2061977484,1.65482e-26,2.07106e-19,1.65469e-26,1.35347e-30
0.2063062735,1.70391e-26,2.06795e-19,1.70375e-26,1.59248e-30
0.2064148558,1.80397e-26,2.06485e-19,1.80378e-26,1.89516e-30
0.2065234952,1.73419e-26,2.06175e-19,1.73403e-26,1.59293e-30
0.2066321917,1.54563e-26,2.05866e-19,1.54557e-26,6.24378e-31
0.2067409455,1.83125e-26,2.05557e-19,1.83121e-26,4.03942e-31
0.2068497565,1.77923e-26,2.05249e-19,1.77918e-26,4.25678e-31
0.2069586248,1.70998e-26,2.04942e-19,1.70992e-26,5.88807e-31
0.2070675504,1.90543e-26,2.04635e-19,1.90536e-26,7.80301e-31
0.2071765333,2.07523e-26,2.04329e-19,2.07513e-26,1.02359e-30
0.2072855736,1.91894e-26,2.04023e-19,1.91883e-26,1.16763e-30
0.2073946713,2.01648e-26,2.03718e-19,2.01634e-26,1.40942e-30
0.2075038264,1.97963e-26,2.03413e-19,1.97946e-26,1.67123e-30
0.2076130389,2.16287e-26,2.03109e-19,2.16267e-26,2.03585e-30
0.2077223089,2.17285e-26,2.02805e-19,2.17262e-26,2.30861e-30
0.2078316365,2.05158e-26,2.02502e-19,2.05135e-26,2.28113e-30
0.2079410216,2.42765e-26,2.02199e-19,2.42741e-26,2.40571e-30
0.2080504642,2.26818e-26,2.01897e-19,2.26796e-26,2.16652e-30
0.2081599644,2.25362e-26,2.01596e-19,2.25349e-26,1.26419e-30
0.2082695223,2.38141e-26,2.01295e-19,2.38138e-26,3.71483e-31
0.2083791379,2.44718e-26,2.00995e-19,2.44715e-26,2.15804e-31
0.2084888111,1.88099e-26,2.00695e-19,1.88096e-26,2.88559e-31
0.208598542,2.42234e-26,2.00395e-19,2.42231e-26,3.48239e-31
0.2087083307,2.88578e-26,2.00097e-19,2.88575e-26,3.48499e-31
0.2088181772,2.38411e-26,1.99798e-19,2.38407e-26,3.83123e-31
0.2089280815,2.7239e-26,1.99501e-19,2.72385e-26,5.58505e-31
0.2090380437,3.11591e-26,1.99203e-19,3.11583e-26,8.33528e-31
0.2091480637,2.77044e-26,1.98907e-19,2.77034e-26,9.94653e-31
0.2092581416,2.89726e-26,1.9861e-19,2.89712e-26,1.37189e-30
0.2093682775,3.44121e-26,1.98315e-19,3.44102e-26,1.91489e-30
0.2094784713,2.69661e-26,1.9802e-19,2.6964e-26,2.10485e-30
0.2095887232,3.44345e-26,1.97725e-19,3.44312e-26,3.3424e-30
0.209699033,3.64656e-26,1.97431e-19,3.64611e-26,4.47546e-30
0.2098094009,5.09269e-26,1.97138e-19,5.09217e-26,5.27276e-30
