wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,7.07924e-22,1.16839e-19,7.07924e-22,1.19949e-28
0.2001052632,7.10427e-22,1.1666e-19,7.10427e-22,1.25632e-28
0.2002105817,7.13312e-22,1.16482e-19,7.13311e-22,1.29193e-28
0.2003159557,7.16205e-22,1.16305e-19,7.16205e-22,5.62812e-29
0.2004213852,7.19109e-22,1.16127e-19,7.19109e-22,6.30626e-31
0.2005268701,7.22021e-22,1.1595e-19,7.22021e-22,6.06805e-31
0.2006324106,7.24943e-22,1.15773e-19,7.24943e-22,1.41092e-30
0.2007380066,7.27875e-22,1.15597e-19,7.27875e-22,1.5711e-30
0.2008436581,7.30816e-22,1.15421e-19,7.30816e-22,2.04826e-30
0.2009493653,7.33767e-22,1.15245e-19,7.33767e-22,2.49188e-30
0.2010551282,7.36727e-22,1.1507e-19,7.36727e-22,5.005e-30
0.2011609466,7.39697e-22,1.14895e-19,7.39697e-22,9.84319e-30
0.2012668208,7.42676e-22,1.1472e-19,7.42676e-22,1.47666e-29
0.2013727507,7.45665e-22,1.14546e-19,7.45665e-22,2.04535e-29
0.2014787364,7.48664e-22,1.14371e-19,7.48664e-22,2.92752e-29
0.2015847778,7.51672e-22,1.14198e-19,7.51672e-22,4.80041e-29
0.2016908751,7.5469e-22,1.14024e-19,7.5469e-22,5.2789e-29
0.2017970282,7.57717e-22,1.13851e-19,7.57717e-22,2.15331e-29
0.2019032371,7.60754e-22,1.13678e-19,7.60754e-22,9.13144e-30
0.202009502,7.63801e-22,1.13505e-19,7.63801e-22,8.10103e-30
0.2021158228,7.66858e-22,1.13333e-19,7.66858e-22,1.4653e-30
0.2022221995,7.69925e-22,1.13161e-19,7.69925e-22,1.13578e-30
0.2023286323,7.73001e-22,1.1299e-19,7.73001e-22,6.11282e-30
0.202435121,7.76087e-22,1.12818e-19,7.76087e-22,1.44505e-29
0.2025416658,7.79183e-22,1.12647e-19,7.79183e-22,2.74316e-29
0.2026482667,7.82288e-22,1.12477e-19,7.82288e-22,3.83587e-29
0.2027549237,7.85404e-22,1.12306e-19,7.85404e-22,4.9673e-29
0.2028616368,7.8853e-22,1.12136e-19,7.88529e-22,7.68278e-29
0.2029684061,7.91665e-22,1.11967e-19,7.91665e-22,1.12862e-28
0.2030752316,7.9481e-22,1.11797e-19,7.9481e-22,1.71255e-28
0.2031821133,7.97966e-22,1.11628e-19,7.97965e-22,2.20191e-28
0.2032890512,8.01131e-22,1.11459e-19,8.01131e-22,2.80896e-28
0.2033960455,8.04306e-22,1.11291e-19,8.04306e-22,1.5102e-28
0.203503096,8.07491e-22,1.11122e-19,8.07491e-22,1.29847e-29
0.2036102029,8.10686e-22,1.10954e-19,8.10686e-22,9.50806e-31
0.2037173662,8.13892e-22,1.10787e-19,8.13892e-22,4.39491e-30
0.2038245858,8.17107e-22,1.1062e-19,8.17107e-22,1.03261e-29
0.2039318619,8.20332e-22,1.10453e-19,8.20332e-22,2.22417e-29
0.2040391945,8.23568e-22,1.10286e-19,8.23568e-22,3.06733e-29
0.2041465835,8.26814e-22,1.1012e-19,8.26814e-22,4.88755e-29
0.2042540291,8.3007e-22,1.09953e-19,8.3007e-22,6.17633e-29
0.2043615312,8.33336e-22,1.09788e-19,8.33336e-22,5.85257e-29
0.2044690899,8.36612e-22,1.09622e-19,8.36612e-22,4.98168e-29
0.2045767052,8.39898e-22,1.09457e-19,8.39898e-22,4.38095e-29
0.2046843772,8.43195e-22,1.09292e-19,8.43195e-22,4.91052e-29
0.2047921058,8.46502e-22,1.09127e-19,8.46502e-22,5.70502e-29
0.2048998911,8.49819e-22,1.08963e-19,8.49819e-22,2.83515e-29
0.2050077332,8.53147e-22,1.08799e-19,8.53147e-22,4.16718e-30
0.205115632,8.56485e-22,1.08635e-19,8.56485e-22,2.52256e-30
0.2052235876,8.59833e-22,1.08472e-19,8.59833e-22,1.30224e-30
0.2053316,8.63191e-22,1.08309e-19,8.63191e-22,1.8896e-30
0.2054396693,8.6656e-22,1.08146e-19,8.6656e-22,8.98868e-30
0.2055477954,8.6994e-22,1.07984e-19,8.6994e-22,2.4659e-29
0.2056559784,8.73329e-22,1.07821e-19,8.73329e-22,4.41149e-29
0.2057642184,8.7673e-22,1.07659e-19,8.7673e-22,7.79372e-29
0.2058725154,8.8014e-22,1.07498e-19,8.8014e-22,9.48417e-29
