wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,1.19093e-21,1.47238e-19,1.19092e-21,2.80206e-27
0.2001052632,1.1951e-21,1.47013e-19,1.1951e-21,2.22587e-27
0.2002105817,1.19991e-21,1.46789e-19,1.19991e-21,2.1234e-27
0.2003159557,1.20474e-21,1.46565e-19,1.20474e-21,1.41171e-27
0.2004213852,1.20958e-21,1.46342e-19,1.20958e-21,4.68196e-28
0.2005268701,1.21444e-21,1.46119e-19,1.21444e-21,3.44536e-28
0.2006324106,1.21932e-21,1.45896e-19,1.21932e-21,3.35699e-28
0.2007380066,1.22421e-21,1.45674e-19,1.22421e-21,2.83946e-28
0.2008436581,1.22912e-21,1.45452e-19,1.22912e-21,2.65926e-28
0.2009493653,1.23404e-21,1.45231e-19,1.23404e-21,2.59797e-28
0.2010551282,1.23898e-21,1.4501e-19,1.23898e-21,3.02357e-28
0.2011609466,1.24393e-21,1.44789e-19,1.24393e-21,3.81434e-28
0.2012668208,1.2489e-21,1.44569e-19,1.2489e-21,4.62638e-28
0.2013727507,1.25389e-21,1.44349e-19,1.25389e-21,5.69738e-28
0.2014787364,1.25889e-21,1.44129e-19,1.25889e-21,7.14675e-28
0.2015847778,1.26391e-21,1.4391e-19,1.26391e-21,9.27168e-28
0.2016908751,1.26894e-21,1.43692e-19,1.26894e-21,1.07884e-27
0.2017970282,1.27399e-21,1.43474e-19,1.27399e-21,9.34108e-28
0.2019032371,1.27906e-21,1.43256e-19,1.27906e-21,8.48574e-28
0.202009502,1.28414e-21,1.43038e-19,1.28414e-21,8.77932e-28
0.2021158228,1.28924e-21,1.42821e-19,1.28924e-21,6.36027e-28
0.2022221995,1.29435e-21,1.42605e-19,1.29435e-21,6.08026e-28
0.2023286323,1.29948e-21,1.42389e-19,1.29948e-21,9.57803e-28
0.202435121,1.30463e-21,1.42173e-19,1.30463e-21,1.26083e-27
0.2025416658,1.30979e-21,1.41957e-19,1.30979e-21,1.57876e-27
0.2026482667,1.31497e-21,1.41742e-19,1.31497e-21,1.79864e-27
0.2027549237,1.32016e-21,1.41528e-19,1.32016e-21,2.00856e-27
0.2028616368,1.32538e-21,1.41313e-19,1.32537e-21,2.37854e-27
0.2029684061,1.3306e-21,1.41099e-19,1.3306e-21,2.80257e-27
0.2030752316,1.33585e-21,1.40886e-19,1.33584e-21,3.34934e-27
0.2031821133,1.34111e-21,1.40673e-19,1.3411e-21,3.72532e-27
0.2032890512,1.34639e-21,1.4046e-19,1.34638e-21,4.09625e-27
0.2033960455,1.35168e-21,1.40248e-19,1.35167e-21,3.08843e-27
0.203503096,1.35699e-21,1.40036e-19,1.35698e-21,1.00682e-27
0.2036102029,1.36231e-21,1.39824e-19,1.36231e-21,6.72923e-28
0.2037173662,1.36765e-21,1.39613e-19,1.36765e-21,9.96025e-28
0.2038245858,1.37301e-21,1.39402e-19,1.37301e-21,1.21834e-27
0.2039318619,1.37839e-21,1.39192e-19,1.37839e-21,1.51844e-27
0.2040391945,1.38378e-21,1.38982e-19,1.38378e-21,1.59266e-27
0.2041465835,1.38919e-21,1.38772e-19,1.38919e-21,1.68988e-27
0.2042540291,1.39462e-21,1.38563e-19,1.39462e-21,1.53173e-27
0.2043615312,1.40006e-21,1.38354e-19,1.40006e-21,1.15715e-27
0.2044690899,1.40552e-21,1.38146e-19,1.40552e-21,8.50916e-28
0.2045767052,1.411e-21,1.37937e-19,1.411e-21,7.65567e-28
0.2046843772,1.41649e-21,1.3773e-19,1.41649e-21,7.69177e-28
0.2047921058,1.422e-21,1.37522e-19,1.422e-21,7.58679e-28
0.2048998911,1.42753e-21,1.37315e-19,1.42753e-21,6.50283e-28
0.2050077332,1.43307e-21,1.37109e-19,1.43307e-21,4.95831e-28
0.205115632,1.43863e-21,1.36902e-19,1.43863e-21,4.7944e-28
0.2052235876,1.44421e-21,1.36696e-19,1.44421e-21,4.61103e-28
0.2053316,1.44981e-21,1.36491e-19,1.44981e-21,5.54549e-28
0.2054396693,1.45542e-21,1.36286e-19,1.45542e-21,8.82084e-28
0.2055477954,1.46105e-21,1.36081e-19,1.46105e-21,1.2573e-27
0.2056559784,1.4667e-21,1.35877e-19,1.4667e-21,1.621e-27
0.2057642184,1.47236e-21,1.35673e-19,1.47236e-21,2.09249e-27
0.2058725154,1.47804e-21,1.35469e-19,1.47804e-21,2.37429e-27
0.2059808694,1.48374e-21,1.35266e-19,1.48374e-21,2.68952e-27
0.2060892803,1.48946e-21,1.35063e-19,1.48946e-21,3.3035e-27
0.2061977484,1.49519e-21,1.3486e-19,1.49519e-21,3.97097e-27
0.2063062735,1.50094e-21,1.34658e-19,1.50094e-21,4.46425e-27
0.2064148558,1.50671e-21,1.34456e-19,1.50671e-21,5.05204e-27
0.2065234952,1.5125e-21,1.34254e-19,1.51249e-21,4.29372e-27
0.2066321917,1.5183e-21,1.34053e-19,1.5183e-21,1.74507e-27
0.2067409455,1.52412e-21,1.33853e-19,1.52412e-21,9.8796e-28
0.2068497565,1.52996e-21,1.33652e-19,1.52995e-21,1.03785e-27
0.2069586248,1.53581e-21,1.33452e-19,1.53581e-21,1.49417e-27
0.2070675504,1.54168e-21,1.33252e-19,1.54168e-21,1.84156e-27
0.2071765333,1.54758e-21,1.33053e-19,1.54757e-21,2.2781e-27
0.2072855736,1.55349e-21,1.32854e-19,1.55348e-21,2.74623e-27
