wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,8.81922e-21,2.10685e-19,8.81891e-21,3.13948e-25
0.2001052632,8.84397e-21,2.10364e-19,8.84397e-21,7.16976e-27
0.2002105817,8.87375e-21,2.10044e-19,8.87374e-21,1.84566e-26
0.2003159557,8.90359e-21,2.09724e-19,8.90358e-21,1.39505e-26
0.2004213852,8.93351e-21,2.09405e-19,8.9335e-21,9.31774e-27
0.2005268701,8.9635e-21,2.09087e-19,8.96349e-21,5.86697e-27
0.2006324106,8.99356e-21,2.08769e-19,8.99356e-21,3.68409e-27
0.2007380066,9.02371e-21,2.08452e-19,9.0237e-21,2.44326e-27
0.2008436581,9.05392e-21,2.08135e-19,9.05392e-21,1.92392e-27
0.2009493653,9.08422e-21,2.07819e-19,9.08422e-21,1.70134e-27
0.2010551282,9.11459e-21,2.07503e-19,9.11459e-21,1.73517e-27
0.2011609466,9.14503e-21,2.07188e-19,9.14503e-21,2.03433e-27
0.2012668208,9.17555e-21,2.06873e-19,9.17555e-21,2.46296e-27
0.2013727507,9.20615e-21,2.0656e-19,9.20615e-21,3.16741e-27
0.2014787364,9.23682e-21,2.06246e-19,9.23682e-21,4.16413e-27
0.2015847778,9.26757e-21,2.05934e-19,9.26756e-21,5.44287e-27
0.2016908751,9.29839e-21,2.05621e-19,9.29839e-21,7.03619e-27
0.2017970282,9.32929e-21,2.0531e-19,9.32928e-21,9.04327e-27
0.2019032371,9.36027e-21,2.04999e-19,9.36026e-21,1.15986e-26
0.202009502,9.39132e-21,2.04688e-19,9.39131e-21,1.41619e-26
0.2021158228,9.42245e-21,2.04379e-19,9.42244e-21,1.75231e-26
0.2022221995,9.45366e-21,2.04069e-19,9.45364e-21,2.09695e-26
0.2023286323,9.48494e-21,2.03761e-19,9.48492e-21,2.53292e-26
0.202435121,9.5163e-21,2.03452e-19,9.51627e-21,2.94584e-26
0.2025416658,9.54774e-21,2.03145e-19,9.54771e-21,3.45697e-26
0.2026482667,9.57925e-21,2.02838e-19,9.57921e-21,3.9401e-26
0.2027549237,9.61084e-21,2.02531e-19,9.6108e-21,4.44056e-26
0.2028616368,9.64251e-21,2.02225e-19,9.64246e-21,4.88378e-26
0.2029684061,9.67425e-21,2.0192e-19,9.6742e-21,5.32846e-26
0.2030752316,9.70607e-21,2.01615e-19,9.70602e-21,5.65372e-26
0.2031821133,9.73797e-21,2.01311e-19,9.73791e-21,5.67481e-26
0.2032890512,9.76993e-21,2.01007e-19,9.76988e-21,5.42036e-26
0.2033960455,9.80198e-21,2.00704e-19,9.80193e-21,5.2914e-26
0.203503096,9.8341e-21,2.00401e-19,9.83405e-21,4.86929e-26
0.2036102029,9.8663e-21,2.00099e-19,9.86625e-21,4.593e-26
0.2037173662,9.89858e-21,1.99798e-19,9.89853e-21,4.47169e-26
0.2038245858,9.93093e-21,1.99497e-19,9.93089e-21,4.16128e-26
0.2039318619,9.96336e-21,1.99197e-19,9.96333e-21,3.74913e-26
0.2040391945,9.99587e-21,1.98897e-19,9.99584e-21,3.00641e-26
0.2041465835,1.00285e-20,1.98597e-19,1.00284e-20,2.14805e-26
0.2042540291,1.00611e-20,1.98299e-19,1.00611e-20,1.33229e-26
0.2043615312,1.00939e-20,1.98e-19,1.00938e-20,7.51647e-27
0.2044690899,1.01267e-20,1.97703e-19,1.01267e-20,4.38262e-27
0.2045767052,1.01596e-20,1.97406e-19,1.01596e-20,3.8056e-27
0.2046843772,1.01926e-20,1.97109e-19,1.01926e-20,3.65813e-27
0.2047921058,1.02256e-20,1.96813e-19,1.02256e-20,3.34356e-27
0.2048998911,1.02588e-20,1.96517e-19,1.02587e-20,3.46915e-27
0.2050077332,1.0292e-20,1.96222e-19,1.0292e-20,4.28569e-27
0.205115632,1.03253e-20,1.95928e-19,1.03253e-20,5.39794e-27
0.2052235876,1.03586e-20,1.95634e-19,1.03586e-20,7.10425e-27
0.2053316,1.03921e-20,1.95341e-19,1.03921e-20,9.29732e-27
0.2054396693,1.04256e-20,1.95048e-19,1.04256e-20,1.21005e-26
0.2055477954,1.04592e-20,1.94755e-19,1.04592e-20,1.58161e-26
0.2056559784,1.04929e-20,1.94464e-19,1.04929e-20,2.03546e-26
0.2057642184,1.05267e-20,1.94172e-19,1.05267e-20,2.62473e-26
0.2058725154,1.05606e-20,1.93882e-19,1.05605e-20,3.24492e-26
0.2059808694,1.05945e-20,1.93591e-19,1.05945e-20,3.92665e-26
0.2060892803,1.06285e-20,1.93302e-19,1.06285e-20,4.7045e-26
0.2061977484,1.06626e-20,1.93013e-19,1.06625e-20,5.57263e-26
0.2063062735,1.06968e-20,1.92724e-19,1.06967e-20,6.49486e-26
0.2064148558,1.0731e-20,1.92436e-19,1.0731e-20,7.57624e-26
0.2065234952,1.07654e-20,1.92148e-19,1.07653e-20,8.53583e-26
0.2066321917,1.07998e-20,1.91861e-19,1.07997e-20,9.02385e-26
