wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,3.38596e-26,1.08046e-19,3.38589e-26,6.58184e-31
0.2001052632,3.47653e-26,1.07881e-19,3.47646e-26,7.42986e-31
0.2002105817,4.27446e-26,1.07716e-19,4.27437e-26,8.91625e-31
0.2003159557,3.64814e-26,1.07552e-19,3.64808e-26,5.12981e-31
0.2004213852,3.46531e-26,1.07388e-19,3.46529e-26,1.16329e-31
0.2005268701,4.35864e-26,1.07224e-19,4.35862e-26,1.17895e-31
0.2006324106,3.15691e-26,1.0706e-19,3.15689e-26,1.31528e-31
0.2007380066,3.14672e-26,1.06897e-19,3.1467e-26,1.40087e-31
0.2008436581,4.0193e-26,1.06734e-19,4.01929e-26,1.87118e-31
0.2009493653,3.52462e-26,1.06572e-19,3.5246e-26,1.90397e-31
0.2010551282,4.07862e-26,1.06409e-19,4.07859e-26,2.65338e-31
0.2011609466,3.54102e-26,1.06247e-19,3.54099e-26,3.21785e-31
0.2012668208,4.71741e-26,1.06086e-19,4.71737e-26,4.42106e-31
0.2013727507,3.77827e-26,1.05924e-19,3.77823e-26,4.22892e-31
0.2014787364,4.12372e-26,1.05763e-19,4.12368e-26,4.92448e-31
0.2015847778,4.26131e-26,1.05602e-19,4.26125e-26,6.14254e-31
0.2016908751,4.13155e-26,1.05442e-19,4.13149e-26,6.04253e-31
0.2017970282,4.04766e-26,1.05282e-19,4.04762e-26,3.82128e-31
0.2019032371,4.45171e-26,1.05122e-19,4.45168e-26,2.86651e-31
0.202009502,4.31294e-26,1.04962e-19,4.31291e-26,2.61262e-31
0.2021158228,3.75099e-26,1.04803e-19,3.75098e-26,1.30039e-31
0.2022221995,3.441e-26,1.04644e-19,3.44099e-26,1.05169e-31
0.2023286323,3.57791e-26,1.04485e-19,3.57789e-26,1.90941e-31
0.202435121,3.95613e-26,1.04326e-19,3.9561e-26,2.80937e-31
