wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,8.50414e-26,4.4784e-19,8.50212e-26,2.017e-29
0.2001052632,8.73569e-26,4.47156e-19,8.73399e-26,1.69625e-29
0.2002105817,1.0746e-25,4.46473e-19,1.07441e-25,1.89225e-29
0.2003159557,9.17571e-26,4.45792e-19,9.17451e-26,1.19894e-29
0.2004213852,8.71975e-26,4.45112e-19,8.71926e-26,4.8974e-30
0.2005268701,1.09731e-25,4.44433e-19,1.09726e-25,4.61158e-30
0.2006324106,7.95172e-26,4.43755e-19,7.95135e-26,3.67605e-30
0.2007380066,7.93004e-26,4.43079e-19,7.92972e-26,3.20333e-30
0.2008436581,1.01341e-25,4.42404e-19,1.01338e-25,3.64176e-30
0.2009493653,8.89139e-26,4.4173e-19,8.89106e-26,3.35591e-30
0.2010551282,1.02942e-25,4.41057e-19,1.02938e-25,4.03902e-30
0.2011609466,8.94191e-26,4.40386e-19,8.94146e-26,4.47595e-30
0.2012668208,1.19186e-25,4.39716e-19,1.1918e-25,6.09959e-30
0.2013727507,9.5508e-26,4.39047e-19,9.55019e-26,6.10339e-30
0.2014787364,1.04294e-25,4.38379e-19,1.04287e-25,7.47244e-30
0.2015847778,1.0783e-25,4.37712e-19,1.0782e-25,9.35107e-30
0.2016908751,1.046e-25,4.37047e-19,1.0459e-25,1.02497e-29
0.2017970282,1.02528e-25,4.36383e-19,1.02519e-25,9.08556e-30
0.2019032371,1.12819e-25,4.3572e-19,1.1281e-25,8.91973e-30
0.202009502,1.09357e-25,4.35059e-19,1.09348e-25,8.85422e-30
0.2021158228,9.51554e-26,4.34398e-19,9.51493e-26,6.1271e-30
0.2022221995,8.73356e-26,4.33739e-19,8.73302e-26,5.45298e-30
0.2023286323,9.08583e-26,4.33081e-19,9.08503e-26,7.9501e-30
0.202435121,1.00515e-25,4.32424e-19,1.00505e-25,1.05838e-29
0.2025416658,9.08326e-26,4.31768e-19,9.08215e-26,1.1059e-29
0.2026482667,3.79824e-26,4.31114e-19,3.79743e-26,8.1735e-30
0.2027549237,1.00963e-25,4.3046e-19,1.00948e-25,1.48539e-29
