wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,2.97972e-23,3.80553e-19,2.97971e-23,1.06805e-28
0.2001052632,2.80156e-23,3.79972e-19,2.80155e-23,9.10268e-29
0.2002105817,4.75675e-23,3.79393e-19,4.75674e-23,1.30335e-28
0.2003159557,3.3569e-23,3.78813e-19,3.3569e-23,5.30292e-29
0.2004213852,2.94732e-23,3.78235e-19,2.94732e-23,2.33111e-30
0.2005268701,4.33147e-23,3.77659e-19,4.33147e-23,1.85124e-30
0.2006324106,3.13893e-23,3.77083e-19,3.13893e-23,2.01924e-30
0.2007380066,2.53865e-23,3.76508e-19,2.53865e-23,1.43211e-30
0.2008436581,3.53258e-23,3.75934e-19,3.53258e-23,1.81846e-30
0.2009493653,3.35652e-23,3.75362e-19,3.35652e-23,1.91819e-30
0.2010551282,3.8822e-23,3.7479e-19,3.8822e-23,3.31515e-30
0.2011609466,2.59304e-23,3.74219e-19,2.59304e-23,4.84811e-30
0.2012668208,4.61295e-23,3.7365e-19,4.61295e-23,1.01716e-29
0.2013727507,3.23503e-23,3.73082e-19,3.23503e-23,1.19789e-29
0.2014787364,3.86166e-23,3.72514e-19,3.86166e-23,1.98381e-29
0.2015847778,4.1145e-23,3.71948e-19,4.1145e-23,3.42522e-29
0.2016908751,4.17279e-23,3.71383e-19,4.17279e-23,4.10724e-29
0.2017970282,3.20034e-23,3.70818e-19,3.20034e-23,2.11489e-29
0.2019032371,4.26488e-23,3.70255e-19,4.26488e-23,1.55324e-29
0.202009502,4.09645e-23,3.69693e-19,4.09645e-23,1.50059e-29
0.2021158228,3.29523e-23,3.69131e-19,3.29522e-23,4.26534e-30
0.2022221995,2.72378e-23,3.68571e-19,2.72378e-23,3.01173e-30
0.2023286323,2.86017e-23,3.68012e-19,2.86017e-23,1.06108e-29
0.202435121,3.46936e-23,3.67454e-19,3.46936e-23,2.27564e-29
0.2025416658,3.26889e-23,3.66897e-19,3.26888e-23,3.29733e-29
0.2026482667,1.43441e-23,3.6634e-19,1.4344e-23,2.8894e-29
0.2027549237,3.64465e-23,3.65785e-19,3.64465e-23,5.69383e-29
0.2028616368,3.20518e-23,3.65231e-19,3.20518e-23,7.49162e-29
0.2029684061,3.08318e-23,3.64678e-19,3.08317e-23,9.77104e-29
0.2030752316,4.08081e-23,3.64126e-19,4.0808e-23,1.71558e-28
0.2031821133,4.9372e-23,3.63575e-19,4.93717e-23,2.44359e-28
0.2032890512,4.76202e-23,3.63025e-19,4.76199e-23,2.80862e-28
0.2033960455,3.0726e-23,3.62476e-19,3.07259e-23,1.2571e-28
0.203503096,4.19645e-23,3.61928e-19,4.19645e-23,1.74896e-29
0.2036102029,4.88438e-23,3.61381e-19,4.88438e-23,5.04682e-30
0.2037173662,4.52865e-23,3.60835e-19,4.52865e-23,1.38374e-29
0.2038245858,4.29414e-23,3.6029e-19,4.29414e-23,2.16265e-29
0.2039318619,3.37258e-23,3.59745e-19,3.37257e-23,3.17706e-29
0.2040391945,4.18939e-23,3.59202e-19,4.18939e-23,4.31381e-29
0.2041465835,3.96981e-23,3.5866e-19,3.9698e-23,5.56219e-29
0.2042540291,5.32612e-23,3.58119e-19,5.32612e-23,6.91614e-29
0.2043615312,4.56278e-23,3.57579e-19,4.56278e-23,4.75037e-29
0.2044690899,4.88824e-23,3.57039e-19,4.88824e-23,3.29297e-29
0.2045767052,5.15268e-23,3.56501e-19,5.15268e-23,2.94852e-29
0.2046843772,5.91771e-23,3.55964e-19,5.91771e-23,3.36987e-29
0.2047921058,5.283e-23,3.55428e-19,5.28299e-23,3.25724e-29
0.2048998911,4.61198e-23,3.54892e-19,4.61198e-23,1.80846e-29
0.2050077332,4.35716e-23,3.54358e-19,4.35716e-23,5.74235e-30
0.205115632,4.52234e-23,3.53824e-19,4.52234e-23,4.55903e-30
0.2052235876,5.23185e-23,3.53292e-19,5.23185e-23,3.63045e-30
0.2053316,4.79524e-23,3.5276e-19,4.79524e-23,5.08698e-30
0.2054396693,5.19051e-23,3.5223e-19,5.19051e-23,1.69956e-29
0.2055477954,4.75439e-23,3.517e-19,4.75439e-23,3.44176e-29
0.2056559784,4.31952e-23,3.51171e-19,4.31952e-23,5.27377e-29
0.2057642184,5.37191e-23,3.50644e-19,5.3719e-23,9.61295e-29
0.2058725154,4.54657e-23,3.50117e-19,4.54656e-23,1.10227e-28
0.2059808694,5.81976e-23,3.49591e-19,5.81975e-23,1.5115e-28
0.2060892803,4.84406e-23,3.49066e-19,4.84405e-23,1.85756e-28
0.2061977484,4.28339e-23,3.48542e-19,4.28337e-23,2.20899e-28
0.2063062735,4.46952e-23,3.48019e-19,4.46949e-23,2.72598e-28
0.2064148558,5.27104e-23,3.47497e-19,5.271e-23,3.71871e-28
0.2065234952,5.39577e-23,3.46976e-19,5.39574e-23,2.82896e-28
0.2066321917,3.92728e-23,3.46456e-19,3.92727e-23,3.66421e-29
0.2067409455,5.41226e-23,3.45937e-19,5.41225e-23,1.2689e-29
0.2068497565,4.91075e-23,3.45418e-19,4.91075e-23,1.27405e-29
0.2069586248,4.89059e-23,3.44901e-19,4.89058e-23,3.12983e-29
0.2070675504,5.95149e-23,3.44385e-19,5.95149e-23,5.84958e-29
0.2071765333,6.80604e-23,3.43869e-19,6.80603e-23,1.01852e-28
0.2072855736,5.87028e-23,3.43354e-19,5.87026e-23,1.34267e-28
0.2073946713,6.13329e-23,3.42841e-19,6.13327e-23,1.87088e-28
0.2075038264,5.85604e-23,3.42328e-19,5.85602e-23,2.55148e-28
0.2076130389,6.591e-23,3.41816e-19,6.59097e-23,3.64456e-28
0.2077223089,6.94304e-23,3.41305e-19,6.94299e-23,4.80343e-28
0.2078316365,6.01748e-23,3.40795e-19,6.01744e-23,4.8344e-28
0.2079410216,7.71595e-23,3.40286e-19,7.71589e-23,5.7455e-28
