wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,4.03154e-25,3.11863e-19,4.03114e-25,3.93645e-29
0.2001052632,4.13784e-25,3.11386e-19,4.1377e-25,1.33601e-29
0.2002105817,5.08598e-25,3.10911e-19,5.08583e-25,1.46117e-29
0.2003159557,4.33942e-25,3.10437e-19,4.33932e-25,9.76017e-30
0.2004213852,4.12069e-25,3.09963e-19,4.12064e-25,5.47933e-30
0.2005268701,5.18137e-25,3.0949e-19,5.18133e-25,4.31901e-30
0.2006324106,3.75164e-25,3.09018e-19,3.75162e-25,2.51813e-30
0.2007380066,3.73839e-25,3.08547e-19,3.73837e-25,1.75221e-30
0.2008436581,4.77359e-25,3.08077e-19,4.77357e-25,1.72954e-30
0.2009493653,4.18479e-25,3.07608e-19,4.18478e-25,1.47353e-30
0.2010551282,4.84108e-25,3.0714e-19,4.84106e-25,1.67204e-30
0.2011609466,4.20169e-25,3.06672e-19,4.20167e-25,1.85044e-30
0.2012668208,5.59587e-25,3.06205e-19,5.59584e-25,2.61984e-30
0.2013727507,4.48048e-25,3.0574e-19,4.48045e-25,2.81759e-30
0.2014787364,4.88866e-25,3.05275e-19,4.88862e-25,3.72192e-30
0.2015847778,5.05023e-25,3.0481e-19,5.05018e-25,4.87857e-30
0.2016908751,4.89497e-25,3.04347e-19,4.89491e-25,5.91112e-30
0.2017970282,4.79416e-25,3.03885e-19,4.79409e-25,6.87541e-30
0.2019032371,5.27115e-25,3.03423e-19,5.27107e-25,8.52658e-30
0.202009502,5.10531e-25,3.02962e-19,5.10521e-25,9.49363e-30
0.2021158228,4.43879e-25,3.02502e-19,4.4387e-25,8.85847e-30
0.2022221995,4.07074e-25,3.02043e-19,4.07065e-25,8.93792e-30
0.2023286323,4.23144e-25,3.01585e-19,4.23132e-25,1.18271e-29
0.202435121,4.67734e-25,3.01128e-19,4.67719e-25,1.50689e-29
0.2025416658,4.22331e-25,3.00671e-19,4.22316e-25,1.54267e-29
0.2026482667,1.76448e-25,3.00215e-19,1.76437e-25,1.15064e-29
0.2027549237,4.6867e-25,2.9976e-19,4.68649e-25,2.11579e-29
0.2028616368,4.52407e-25,2.99306e-19,4.52382e-25,2.47027e-29
0.2029684061,4.73385e-25,2.98853e-19,4.73356e-25,2.86512e-29
0.2030752316,5.51047e-25,2.98401e-19,5.51011e-25,3.60475e-29
0.2031821133,5.78622e-25,2.97949e-19,5.78582e-25,3.96582e-29
0.2032890512,6.09946e-25,2.97498e-19,6.09906e-25,4.04878e-29
0.2033960455,4.33014e-25,2.97048e-19,4.32986e-25,2.84188e-29
0.203503096,5.55464e-25,2.96599e-19,5.55444e-25,1.99759e-29
0.2036102029,5.96791e-25,2.96151e-19,5.96772e-25,1.86352e-29
0.2037173662,5.87704e-25,2.95703e-19,5.87682e-25,2.13184e-29
0.2038245858,5.97637e-25,2.95256e-19,5.97615e-25,2.15191e-29
0.2039318619,4.85546e-25,2.9481e-19,4.85527e-25,1.93364e-29
0.2040391945,5.55519e-25,2.94365e-19,5.555e-25,1.85221e-29
0.2041465835,5.62892e-25,2.93921e-19,5.62876e-25,1.57502e-29
0.2042540291,6.4846e-25,2.93477e-19,6.48448e-25,1.2177e-29
0.2043615312,5.95704e-25,2.93035e-19,5.95697e-25,7.16228e-30
0.2044690899,6.20316e-25,2.92593e-19,6.20311e-25,4.61582e-30
0.2045767052,6.36826e-25,2.92152e-19,6.36822e-25,4.20869e-30
0.2046843772,6.82927e-25,2.91711e-19,6.82923e-25,4.25283e-30
0.2047921058,6.39952e-25,2.91272e-19,6.39948e-25,3.79678e-30
0.2048998911,6.09394e-25,2.90833e-19,6.0939e-25,3.62254e-30
0.2050077332,6.04876e-25,2.90395e-19,6.04872e-25,3.99693e-30
0.205115632,6.33551e-25,2.89958e-19,6.33546e-25,4.86495e-30
0.2052235876,6.51978e-25,2.89522e-19,6.51972e-25,5.9817e-30
0.2053316,6.42415e-25,2.89086e-19,6.42408e-25,7.45174e-30
0.2054396693,6.7993e-25,2.88651e-19,6.7992e-25,1.03275e-29
0.2055477954,6.8583e-25,2.88217e-19,6.85817e-25,1.34517e-29
0.2056559784,6.33243e-25,2.87784e-19,6.33227e-25,1.62902e-29
0.2057642184,7.17678e-25,2.87351e-19,7.17655e-25,2.23296e-29
0.2058725154,6.51326e-25,2.8692e-19,6.51301e-25,2.56256e-29
0.2059808694,7.2306e-25,2.86489e-19,7.23029e-25,3.14293e-29
0.2060892803,6.30574e-25,2.86059e-19,6.30539e-25,3.44362e-29
0.2061977484,6.60403e-25,2.85629e-19,6.60361e-25,4.14482e-29
0.2063062735,6.79035e-25,2.85201e-19,6.78986e-25,4.89977e-29
0.2064148558,7.17901e-25,2.84773e-19,7.17843e-25,5.83435e-29
0.2065234952,6.8917e-25,2.84346e-19,6.89114e-25,5.65452e-29
0.2066321917,6.13395e-25,2.8392e-19,6.13359e-25,3.60781e-29
0.2067409455,7.25726e-25,2.83494e-19,7.25696e-25,3.02866e-29
0.2068497565,7.04121e-25,2.83069e-19,7.0409e-25,3.17832e-29
0.2069586248,6.75771e-25,2.82645e-19,6.75733e-25,3.77821e-29
0.2070675504,7.51956e-25,2.82222e-19,7.51911e-25,4.56558e-29
0.2071765333,8.17816e-25,2.818e-19,8.17762e-25,5.44437e-29
0.2072855736,7.55166e-25,2.81378e-19,7.5511e-25,5.65771e-29
0.2073946713,7.92435e-25,2.80957e-19,7.92373e-25,6.22504e-29
0.2075038264,7.76862e-25,2.80537e-19,7.76796e-25,6.61746e-29
0.2076130389,8.47577e-25,2.80117e-19,8.47505e-25,7.24506e-29
0.2077223089,8.5029e-25,2.79698e-19,8.50217e-25,7.33639e-29
0.2078316365,8.01709e-25,2.7928e-19,8.01643e-25,6.68378e-29
0.2079410216,9.47341e-25,2.78863e-19,9.47277e-25,6.41009e-29
0.2080504642,8.83871e-25,2.78447e-19,8.8382e-25,5.01037e-29
0.2081599644,8.76989e-25,2.78031e-19,8.76961e-25,2.83329e-29
0.2082695223,9.25448e-25,2.77616e-19,9.25437e-25,1.14152e-29
0.2083791379,9.49684e-25,2.77201e-19,9.49676e-25,7.87136e-30
0.2084888111,7.28947e-25,2.76788e-19,7.28936e-25,1.00984e-29
0.208598542,9.37434e-25,2.76375e-19,9.37423e-25,1.17021e-29
0.2087083307,1.11523e-24,2.75963e-19,1.11522e-24,1.02778e-29
0.2088181772,9.20075e-25,2.75552e-19,9.20065e-25,1.04438e-29
0.2089280815,1.04975e-24,2.75141e-19,1.04973e-24,1.39965e-29
0.2090380437,1.19915e-24,2.74731e-19,1.19913e-24,2.01285e-29
0.2091480637,1.06471e-24,2.74322e-19,1.06469e-24,2.32861e-29
0.2092581416,1.11191e-24,2.73913e-19,1.11187e-24,3.2527e-29
0.2093682775,1.31883e-24,2.73506e-19,1.31879e-24,4.5935e-29
0.2094784713,1.03203e-24,2.73099e-19,1.03198e-24,4.89508e-29
0.2095887232,1.31602e-24,2.72692e-19,1.31594e-24,7.86336e-29
0.209699033,1.39171e-24,2.72287e-19,1.3916e-24,1.11486e-28
0.2098094009,1.94098e-24,2.71882e-19,1.94082e-24,1.56473e-28
0.2099198269,1.43898e-24,2.71478e-19,1.43888e-24,1.01549e-28
0.210030311,1.4037e-24,2.71074e-19,1.40361e-24,9.31911e-29
0.2101408533,1.45876e-24,2.70672e-19,1.45867e-24,9.25472e-29
0.2102514538,2.4833e-24,2.7027e-19,2.48316e-24,1.33785e-28
0.2103621124,1.48841e-24,2.69868e-19,1.48829e-24,1.24353e-28
0.2104728293,2.10317e-24,2.69468e-19,2.10298e-24,1.9042e-28
0.2105836045,2.60596e-24,2.69068e-19,2.60572e-24,2.36702e-28
0.210694438,1.19909e-24,2.68669e-19,1.19892e-24,1.69154e-28
0.2108053298,2.18895e-24,2.6827e-19,2.1887e-24,2.47706e-28
0.21091628,9.54951e-25,2.67873e-19,9.5477e-25,1.80169e-28
0.2110272885,1.82169e-24,2.67476e-19,1.82141e-24,2.73421e-28
0.2111383555,2.06054e-24,2.67079e-19,2.06017e-24,3.71305e-28
0.211249481,2.89279e-24,2.66684e-19,2.89229e-24,5.02734e-28
0.2113606649,1.91021e-24,2.66289e-19,1.90983e-24,3.80353e-28
0.2114719074,1.83762e-24,2.65894e-19,1.8373e-24,3.21353e-28
0.2115832084,1.51472e-24,2.65501e-19,1.51453e-24,1.99109e-28
0.2116945679,2.32626e-24,2.65108e-19,2.32611e-24,1.52224e-28
0.2118059861,2.75364e-24,2.64716e-19,2.75347e-24,1.66073e-28
0.211917463,1.91608e-24,2.64324e-19,1.91594e-24,1.36738e-28
0.2120289985,2.65089e-24,2.63933e-19,2.65075e-24,1.4059e-28
0.2121405927,2.55288e-24,2.63543e-19,2.55279e-24,9.33618e-29
0.2122522456,2.0728e-24,2.63154e-19,2.07275e-24,5.31708e-29
0.2123639573,1.47066e-24,2.62765e-19,1.47062e-24,4.50459e-29
0.2124757278,8.47043e-25,2.62377e-19,8.47001e-25,4.12938e-29
0.2125875572,1.82812e-24,2.61989e-19,1.82805e-24,6.12588e-29
0.2126994454,2.32281e-24,2.61603e-19,2.32275e-24,5.79946e-29
0.2128113924,2.15335e-24,2.61217e-19,2.15328e-24,6.21508e-29
0.2129233984,2.58154e-24,2.60831e-19,2.58145e-24,8.76309e-29
0.2130354634,1.94763e-24,2.60446e-19,1.94753e-24,9.54695e-29
0.2131475873,2.69248e-24,2.60062e-19,2.69234e-24,1.37574e-28
0.2132597703,2.35465e-24,2.59679e-19,2.35451e-24,1.3815e-28
0.2133720122,2.9124e-24,2.59296e-19,2.91224e-24,1.69473e-28
0.2134843133,2.23351e-24,2.58914e-19,2.23336e-24,1.44634e-28
0.2135966735,2.36236e-24,2.58533e-19,2.36218e-24,1.73869e-28
0.2137090928,2.79031e-24,2.58152e-19,2.79006e-24,2.43789e-28
0.2138215712,2.95948e-24,2.57772e-19,2.95919e-24,2.93076e-28
0.2139341089,2.00215e-24,2.57393e-19,2.00189e-24,2.63827e-28
0.2140467058,1.9254e-24,2.57014e-19,1.92512e-24,2.73264e-28
0.214159362,3.07084e-24,2.56636e-19,3.07045e-24,3.88805e-28
0.2142720774,2.70999e-24,2.56259e-19,2.70956e-24,4.2382e-28
0.2143848522,3.54253e-24,2.55882e-19,3.54193e-24,6.00983e-28
0.2144976863,2.87541e-24,2.55506e-19,2.87481e-24,5.94151e-28
0.2146105798,2.50125e-24,2.5513e-19,2.50071e-24,5.44486e-28
0.2147235328,2.43706e-24,2.54756e-19,2.43651e-24,5.4317e-28
0.2148365452,2.30878e-24,2.54381e-19,2.30823e-24,5.53546e-28
0.214949617,2.29818e-24,2.54008e-19,2.29769e-24,4.88863e-28
0.2150627484,2.55261e-24,2.53609e-19,2.55228e-24,3.26352e-28
0.2151759393,1.76767e-24,2.53189e-19,1.76746e-24,2.01277e-28
0.2152891898,2.78841e-24,2.5277e-19,2.78813e-24,2.77597e-28
0.2154024999,3.05289e-24,2.52352e-19,3.0525e-24,3.81272e-28
0.2155158697,3.01387e-24,2.51935e-19,3.01343e-24,4.33422e-28
0.2156292991,2.78687e-24,2.51518e-19,2.78646e-24,4.11375e-28
0.2157427882,2.83632e-24,2.51103e-19,2.83592e-24,3.99648e-28
0.215856337,2.15883e-24,2.50688e-19,2.1585e-24,3.31683e-28
0.2159699456,1.97271e-24,2.50274e-19,1.97241e-24,2.9596e-28
0.216083614,3.10535e-24,2.49861e-19,3.105e-24,3.4531e-28
0.2161973422,2.42549e-24,2.49449e-19,2.42523e-24,2.60313e-28
0.2163111303,3.23611e-24,2.49038e-19,3.23583e-24,2.80407e-28
0.2164249783,2.4472e-24,2.48628e-19,2.44695e-24,2.56248e-28
0.2165388861,2.49678e-24,2.48218e-19,2.4965e-24,2.75235e-28
0.216652854,2.26455e-24,2.47809e-19,2.26435e-24,2.01537e-28
0.2167668818,1.41471e-24,2.47401e-19,1.41461e-24,9.77185e-29
0.2168809696,2.19033e-24,2.46994e-19,2.1902e-24,1.28337e-28
0.2169951175,2.73154e-24,2.46588e-19,2.73137e-24,1.68179e-28
0.2171093255,3.2279e-24,2.46183e-19,3.2277e-24,2.05274e-28
0.2172235935,2.62199e-24,2.45778e-19,2.62179e-24,2.03548e-28
0.2173379217,2.61556e-24,2.45375e-19,2.61532e-24,2.42907e-28
0.2174523101,2.57506e-24,2.44972e-19,2.57476e-24,3.00319e-28
0.2175667587,2.85356e-24,2.4457e-19,2.85317e-24,3.93534e-28
0.2176812675,3.28077e-24,2.44168e-19,3.28029e-24,4.78099e-28
0.2177958366,1.9066e-24,2.43768e-19,1.90626e-24,3.45133e-28
0.217910466,1.68041e-24,2.43368e-19,1.68006e-24,3.43554e-28
0.2180251557,2.60017e-24,2.4297e-19,2.59969e-24,4.84664e-28
0.2181399058,3.33605e-24,2.42572e-19,3.33542e-24,6.3323e-28
0.2182547163,3.49271e-24,2.42174e-19,3.49199e-24,7.19763e-28
0.2183695872,3.54357e-24,2.41778e-19,3.5428e-24,7.61133e-28
0.2184845185,2.77557e-24,2.41382e-19,2.77498e-24,5.97433e-28
0.2185995104,3.24294e-24,2.40988e-19,3.24245e-24,4.81445e-28
0.2187145628,2.03572e-24,2.40594e-19,2.03547e-24,2.51747e-28
0.2188296757,2.88228e-24,2.40201e-19,2.88196e-24,3.20725e-28
0.2189448492,3.67766e-24,2.39808e-19,3.67721e-24,4.52099e-28
0.2190600833,3.48025e-24,2.39417e-19,3.47974e-24,5.08277e-28
0.2191753781,2.67874e-24,2.39026e-19,2.67828e-24,4.55155e-28
0.2192907336,2.87407e-24,2.38636e-19,2.8736e-24,4.72565e-28
0.2194061498,3.29118e-24,2.38247e-19,3.2906e-24,5.73607e-28
0.2195216267,4.34774e-24,2.37858e-19,4.347e-24,7.33764e-28
0.2196371644,3.29705e-24,2.37471e-19,3.29641e-24,6.37998e-28
0.2197527629,3.76679e-24,2.37084e-19,3.76617e-24,6.23173e-28
0.2198684222,3.08634e-24,2.36698e-19,3.08581e-24,5.30547e-28
0.2199841425,3.21502e-24,2.36313e-19,3.21448e-24,5.42809e-28
0.2200999236,2.10451e-24,2.35928e-19,2.10407e-24,4.42294e-28
0.2202157656,3.29037e-24,2.35544e-19,3.2898e-24,5.65507e-28
0.2203316687,5.09004e-24,2.35161e-19,5.08935e-24,6.90044e-28
0.2204476327,3.72974e-24,2.34779e-19,3.7293e-24,4.36617e-28
0.2205636578,3.34691e-24,2.34398e-19,3.34657e-24,3.45536e-28
0.2206797439,3.82297e-24,2.34017e-19,3.82257e-24,4.01178e-28
0.2207958912,3.4959e-24,2.33637e-19,3.4955e-24,3.976e-28
0.2209120995,2.45591e-24,2.33258e-19,2.45558e-24,3.36645e-28
0.221028369,3.67651e-24,2.3288e-19,3.67608e-24,4.2342e-28
0.2211446998,2.11346e-24,2.32502e-19,2.11317e-24,2.84782e-28
0.2212610917,2.49457e-24,2.32125e-19,2.49424e-24,3.31218e-28
0.2213775449,4.81981e-24,2.31749e-19,4.81926e-24,5.55271e-28
0.2214940594,4.06442e-24,2.31374e-19,4.06385e-24,5.68187e-28
0.2216106352,4.54282e-24,2.30999e-19,4.54223e-24,5.89932e-28
0.2217272724,2.22576e-24,2.30625e-19,2.22537e-24,3.91215e-28
0.221843971,2.75646e-24,2.30252e-19,2.75604e-24,4.22904e-28
0.221960731,3.71002e-24,2.2988e-19,3.70949e-24,5.28103e-28
