wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,4.04995e-22,1.61026e-19,4.04992e-22,2.97754e-27
0.2001052632,4.06489e-22,1.6078e-19,4.06486e-22,3.21589e-27
0.2002105817,4.08203e-22,1.60534e-19,4.082e-22,3.31894e-27
0.2003159557,4.09921e-22,1.60289e-19,4.09919e-22,2.02788e-27
0.2004213852,4.11645e-22,1.60045e-19,4.11645e-22,3.87082e-28
0.2005268701,4.13376e-22,1.59801e-19,4.13376e-22,3.29067e-28
0.2006324106,4.15113e-22,1.59557e-19,4.15113e-22,4.84137e-28
0.2007380066,4.16856e-22,1.59314e-19,4.16856e-22,5.3243e-28
0.2008436581,4.18606e-22,1.59071e-19,4.18605e-22,6.1212e-28
0.2009493653,4.2036e-22,1.58829e-19,4.2036e-22,6.74966e-28
0.2010551282,4.22122e-22,1.58587e-19,4.22121e-22,8.95874e-28
0.2011609466,4.23889e-22,1.58346e-19,4.23888e-22,1.18362e-27
0.2012668208,4.25662e-22,1.58105e-19,4.2566e-22,1.38987e-27
0.2013727507,4.27441e-22,1.57865e-19,4.27439e-22,1.56403e-27
0.2014787364,4.29226e-22,1.57624e-19,4.29224e-22,1.78752e-27
0.2015847778,4.31017e-22,1.57385e-19,4.31015e-22,2.22318e-27
0.2016908751,4.32814e-22,1.57146e-19,4.32812e-22,2.2629e-27
0.2017970282,4.34616e-22,1.56907e-19,4.34615e-22,1.38575e-27
0.2019032371,4.36425e-22,1.56669e-19,4.36424e-22,9.41254e-28
0.202009502,4.3824e-22,1.56431e-19,4.38239e-22,8.78466e-28
0.2021158228,4.40061e-22,1.56193e-19,4.4006e-22,4.4948e-28
0.2022221995,4.41888e-22,1.55956e-19,4.41888e-22,3.86108e-28
0.2023286323,4.43722e-22,1.5572e-19,4.43721e-22,7.5344e-28
0.202435121,4.45562e-22,1.55484e-19,4.45561e-22,1.09382e-27
0.2025416658,4.47408e-22,1.55248e-19,4.47407e-22,1.45698e-27
0.2026482667,4.4926e-22,1.55013e-19,4.49259e-22,1.696e-27
0.2027549237,4.51119e-22,1.54778e-19,4.51117e-22,1.92215e-27
0.2028616368,4.52984e-22,1.54543e-19,4.52981e-22,2.39525e-27
0.2029684061,4.54855e-22,1.54309e-19,4.54852e-22,2.96152e-27
0.2030752316,4.56732e-22,1.54076e-19,4.56729e-22,3.77909e-27
0.2031821133,4.58616e-22,1.53843e-19,4.58612e-22,4.4292e-27
0.2032890512,4.60506e-22,1.5361e-19,4.60501e-22,5.21973e-27
0.2033960455,4.624e-22,1.53378e-19,4.62396e-22,3.47221e-27
0.203503096,4.64299e-22,1.53146e-19,4.64298e-22,7.2457e-28
0.2036102029,4.66207e-22,1.52914e-19,4.66207e-22,3.54054e-28
0.2037173662,4.68122e-22,1.52683e-19,4.68121e-22,6.64155e-28
0.2038245858,4.70043e-22,1.52453e-19,4.70042e-22,9.30134e-28
0.2039318619,4.7197e-22,1.52222e-19,4.71969e-22,1.33481e-27
0.2040391945,4.73904e-22,1.51993e-19,4.73902e-22,1.56618e-27
0.2041465835,4.75844e-22,1.51763e-19,4.75842e-22,2.00757e-27
0.2042540291,4.77791e-22,1.51534e-19,4.77789e-22,2.35547e-27
0.2043615312,4.79744e-22,1.51306e-19,4.79741e-22,2.45363e-27
0.2044690899,4.81703e-22,1.51078e-19,4.817e-22,2.42354e-27
0.2045767052,4.83668e-22,1.5085e-19,4.83666e-22,2.31624e-27
0.2046843772,4.8564e-22,1.50623e-19,4.85638e-22,2.4815e-27
0.2047921058,4.87619e-22,1.50396e-19,4.87616e-22,2.74009e-27
0.2048998911,4.89603e-22,1.50169e-19,4.89601e-22,1.86819e-27
0.2050077332,4.91593e-22,1.49943e-19,4.91592e-22,8.18119e-28
0.205115632,4.93591e-22,1.49717e-19,4.9359e-22,6.24819e-28
0.2052235876,4.95595e-22,1.49492e-19,4.95595e-22,4.64249e-28
0.2053316,4.97606e-22,1.49267e-19,4.97605e-22,5.20251e-28
0.2054396693,4.99624e-22,1.49043e-19,4.99623e-22,9.67336e-28
0.2055477954,5.01648e-22,1.48819e-19,5.01647e-22,1.48186e-27
0.2056559784,5.03679e-22,1.48595e-19,5.03677e-22,1.93999e-27
0.2057642184,5.05717e-22,1.48372e-19,5.05715e-22,2.55702e-27
0.2058725154,5.07761e-22,1.48149e-19,5.07758e-22,2.81668e-27
0.2059808694,5.09812e-22,1.47927e-19,5.09809e-22,3.14078e-27
0.2060892803,5.1187e-22,1.47705e-19,5.11866e-22,4.00685e-27
0.2061977484,5.13934e-22,1.47483e-19,5.13929e-22,4.97478e-27
0.2063062735,5.16005e-22,1.47262e-19,5.16e-22,5.62191e-27
0.2064148558,5.18083e-22,1.47041e-19,5.18077e-22,6.43825e-27
0.2065234952,5.20165e-22,1.4682e-19,5.2016e-22,4.92735e-27
0.2066321917,5.22252e-22,1.466e-19,5.22251e-22,1.3244e-27
