wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,1.58901e-21,1.15673e-19,1.58901e-21,1.40012e-27
0.2001052632,1.59417e-21,1.15497e-19,1.59416e-21,1.45676e-27
0.2002105817,1.60018e-21,1.15321e-19,1.60018e-21,1.48461e-27
0.2003159557,1.6062e-21,1.15145e-19,1.6062e-21,9.24393e-28
0.2004213852,1.61225e-21,1.14969e-19,1.61225e-21,1.98954e-28
0.2005268701,1.61832e-21,1.14794e-19,1.61831e-21,1.66138e-28
0.2006324106,1.6244e-21,1.14619e-19,1.6244e-21,2.2786e-28
0.2007380066,1.6305e-21,1.14445e-19,1.6305e-21,2.40631e-28
0.2008436581,1.63662e-21,1.1427e-19,1.63661e-21,2.67275e-28
0.2009493653,1.64275e-21,1.14096e-19,1.64275e-21,2.88513e-28
0.2010551282,1.6489e-21,1.13923e-19,1.6489e-21,3.72169e-28
0.2011609466,1.65508e-21,1.13749e-19,1.65508e-21,4.84381e-28
0.2012668208,1.66127e-21,1.13577e-19,1.66127e-21,5.69169e-28
0.2013727507,1.66747e-21,1.13404e-19,1.66747e-21,6.4774e-28
0.2014787364,1.6737e-21,1.13232e-19,1.6737e-21,7.48847e-28
0.2015847778,1.67994e-21,1.1306e-19,1.67994e-21,9.32964e-28
0.2016908751,1.68621e-21,1.12888e-19,1.6862e-21,9.69048e-28
0.2017970282,1.69249e-21,1.12716e-19,1.69249e-21,6.29638e-28
0.2019032371,1.69878e-21,1.12545e-19,1.69878e-21,4.50037e-28
0.202009502,1.7051e-21,1.12375e-19,1.7051e-21,4.26427e-28
0.2021158228,1.71143e-21,1.12204e-19,1.71143e-21,2.33206e-28
0.2022221995,1.71779e-21,1.12034e-19,1.71779e-21,2.03944e-28
0.2023286323,1.72416e-21,1.11864e-19,1.72416e-21,3.78545e-28
0.202435121,1.73055e-21,1.11695e-19,1.73055e-21,5.36883e-28
0.2025416658,1.73696e-21,1.11526e-19,1.73696e-21,7.03987e-28
0.2026482667,1.74338e-21,1.11357e-19,1.74338e-21,8.1376e-28
0.2027549237,1.74983e-21,1.11188e-19,1.74983e-21,9.17417e-28
0.2028616368,1.75629e-21,1.1102e-19,1.75629e-21,1.12973e-27
0.2029684061,1.76278e-21,1.10852e-19,1.76277e-21,1.38169e-27
0.2030752316,1.76928e-21,1.10684e-19,1.76927e-21,1.73903e-27
0.2031821133,1.7758e-21,1.10517e-19,1.77579e-21,2.01717e-27
0.2032890512,1.78233e-21,1.1035e-19,1.78233e-21,2.34716e-27
0.2033960455,1.78889e-21,1.10183e-19,1.78889e-21,1.59755e-27
0.203503096,1.79546e-21,1.10016e-19,1.79546e-21,3.63175e-28
0.2036102029,1.80206e-21,1.0985e-19,1.80206e-21,1.91212e-28
0.2037173662,1.80867e-21,1.09684e-19,1.80867e-21,3.40368e-28
0.2038245858,1.8153e-21,1.09519e-19,1.8153e-21,4.63195e-28
0.2039318619,1.82195e-21,1.09354e-19,1.82195e-21,6.46594e-28
0.2040391945,1.82862e-21,1.09189e-19,1.82862e-21,7.44708e-28
0.2041465835,1.83531e-21,1.09024e-19,1.83531e-21,9.26282e-28
0.2042540291,1.84201e-21,1.0886e-19,1.84201e-21,1.04508e-27
0.2043615312,1.84874e-21,1.08696e-19,1.84874e-21,1.03465e-27
0.2044690899,1.85548e-21,1.08532e-19,1.85548e-21,9.74858e-28
0.2045767052,1.86225e-21,1.08368e-19,1.86224e-21,9.22921e-28
0.2046843772,1.86903e-21,1.08205e-19,1.86903e-21,9.75423e-28
0.2047921058,1.87583e-21,1.08042e-19,1.87583e-21,1.0525e-27
0.2048998911,1.88265e-21,1.0788e-19,1.88265e-21,7.52507e-28
0.2050077332,1.88949e-21,1.07717e-19,1.88949e-21,3.67771e-28
0.205115632,1.89635e-21,1.07556e-19,1.89635e-21,2.91754e-28
0.2052235876,1.90322e-21,1.07394e-19,1.90322e-21,2.26392e-28
0.2053316,1.91012e-21,1.07232e-19,1.91012e-21,2.55264e-28
0.2054396693,1.91704e-21,1.07071e-19,1.91704e-21,4.56478e-28
0.2055477954,1.92397e-21,1.0691e-19,1.92397e-21,6.84823e-28
0.2056559784,1.93093e-21,1.0675e-19,1.93093e-21,8.88814e-28
0.2057642184,1.9379e-21,1.0659e-19,1.9379e-21,1.16037e-27
0.2058725154,1.9449e-21,1.0643e-19,1.9449e-21,1.27954e-27
0.2059808694,1.95191e-21,1.0627e-19,1.95191e-21,1.42522e-27
0.2060892803,1.95894e-21,1.06111e-19,1.95894e-21,1.79812e-27
0.2061977484,1.96599e-21,1.05952e-19,1.96599e-21,2.21066e-27
0.2063062735,1.97307e-21,1.05793e-19,1.97306e-21,2.48701e-27
0.2064148558,1.98016e-21,1.05634e-19,1.98015e-21,2.8314e-27
0.2065234952,1.98727e-21,1.05476e-19,1.98726e-21,2.20666e-27
0.2066321917,1.99439e-21,1.05318e-19,1.99439e-21,6.46215e-28
0.2067409455,2.00154e-21,1.0516e-19,2.00154e-21,3.00839e-28
0.2068497565,2.00871e-21,1.05003e-19,2.00871e-21,3.15432e-28
0.2069586248,2.0159e-21,1.04846e-19,2.0159e-21,5.19038e-28
0.2070675504,2.02311e-21,1.04689e-19,2.02311e-21,6.86737e-28
0.2071765333,2.03034e-21,1.04532e-19,2.03034e-21,9.09419e-28
0.2072855736,2.03759e-21,1.04376e-19,2.03758e-21,1.16455e-27
0.2073946713,2.04485e-21,1.0422e-19,2.04485e-21,1.46427e-27
0.2075038264,2.05214e-21,1.04064e-19,2.05214e-21,1.87396e-27
0.2076130389,2.05945e-21,1.03909e-19,2.05945e-21,2.31531e-27
0.2077223089,2.06678e-21,1.03754e-19,2.06677e-21,2.83891e-27
0.2078316365,2.07412e-21,1.03599e-19,2.07412e-21,3.0865e-27
0.2079410216,2.08149e-21,1.03444e-19,2.08149e-21,3.26652e-27
0.2080504642,2.08888e-21,1.0329e-19,2.08887e-21,3.65154e-27
0.2081599644,2.09628e-21,1.03136e-19,2.09628e-21,2.43498e-27
0.2082695223,2.10371e-21,1.02982e-19,2.10371e-21,5.8091e-28
0.2083791379,2.11115e-21,1.02829e-19,2.11115e-21,3.17245e-28
0.2084888111,2.11862e-21,1.02675e-19,2.11862e-21,4.39594e-28
0.208598542,2.12611e-21,1.02522e-19,2.12611e-21,4.77461e-28
0.2087083307,2.13362e-21,1.0237e-19,2.13362e-21,5.53282e-28
0.2088181772,2.14114e-21,1.02217e-19,2.14114e-21,7.14487e-28
0.2089280815,2.14869e-21,1.02065e-19,2.14869e-21,9.85902e-28
