wavelength_(um),star_planet_signal_(erg/s/cm2),noise_(erg/s/cm2),stellar_signal_(erg/s/cm2),planet_signal_(erg/s/cm2)
0.2,3.44417e-26,2.0506e-18,3.44415e-26,1.19335e-31
0.2001052632,3.54303e-26,2.04747e-18,3.54302e-26,1.30697e-31
0.2002105817,4.36452e-26,2.04435e-18,4.3645e-26,1.56191e-31
0.2003159557,3.7321e-26,2.04123e-18,3.7321e-26,6.67694e-32
0.2004213852,3.55184e-26,2.03811e-18,3.55184e-26,1.48881e-33
0.2005268701,4.47597e-26,2.035e-18,4.47597e-26,1.39838e-33
0.2006324106,3.24805e-26,2.0319e-18,3.24805e-26,2.36992e-33
0.2007380066,3.24371e-26,2.0288e-18,3.24371e-26,2.57525e-33
0.2008436581,4.15106e-26,2.02571e-18,4.15106e-26,3.85701e-33
0.2009493653,3.64707e-26,2.02263e-18,3.64707e-26,4.29384e-33
0.2010551282,4.22831e-26,2.01955e-18,4.22831e-26,8.61193e-33
0.2011609466,3.67793e-26,2.01647e-18,3.67792e-26,1.48762e-32
0.2012668208,4.90908e-26,2.0134e-18,4.90908e-26,2.5311e-32
0.2013727507,3.93922e-26,2.01034e-18,3.93921e-26,2.90982e-32
0.2014787364,4.30752e-26,2.00728e-18,4.30752e-26,4.1322e-32
0.2015847778,4.45965e-26,2.00423e-18,4.45964e-26,6.55438e-32
0.2016908751,4.33202e-26,2.00118e-18,4.33201e-26,6.93298e-32
0.2017970282,4.2521e-26,1.99814e-18,4.25209e-26,3.07406e-32
0.2019032371,4.6854e-26,1.99511e-18,4.68539e-26,1.54308e-32
0.202009502,4.54791e-26,1.99208e-18,4.54791e-26,1.35355e-32
0.2021158228,3.96281e-26,1.98905e-18,3.96281e-26,2.67334e-33
0.2022221995,3.64218e-26,1.98604e-18,3.64218e-26,1.93131e-33
0.2023286323,3.79421e-26,1.98302e-18,3.79421e-26,8.86436e-33
0.202435121,4.2032e-26,1.98002e-18,4.2032e-26,2.01585e-32
0.2025416658,3.80347e-26,1.97701e-18,3.80347e-26,3.0638e-32
0.2026482667,1.5925e-26,1.97402e-18,1.5925e-26,2.72692e-32
0.2027549237,4.23921e-26,1.97102e-18,4.23921e-26,5.68866e-32
0.2028616368,4.101e-26,1.96804e-18,4.10099e-26,8.70848e-32
0.2029684061,4.3005e-26,1.96506e-18,4.30048e-26,1.28099e-31
0.2030752316,5.01691e-26,1.96208e-18,5.01689e-26,2.13287e-31
